gene_id,logFC,logCPM,LR,PValue,FDR,log10FDR,DEG
CORO1C,-0.297788831772791,7.13581133217581,13.7991260377723,0.000203430839020788,0.000339992519853588,3.46853063772847,no
GINM1,-0.297713811328546,5.87342174170326,22.6902377054122,1.90332395112754e-06,3.84638326657924e-06,5.41494744337696,no
COL27A1,-0.297699969987997,4.8657502304157,4.55957185890429,0.0327352558063836,0.0428795774193925,1.36774950329034,no
TBC1D29P,-0.297693759185435,-2.91545900061891,2.0737708639117,0.149850615129269,0.178436803632354,0.748515564948824,no
CHURC1,-0.297665885982608,5.95182534083887,15.3199550613483,9.07527742688325e-05,0.000156657463840739,3.80504890861741,no
S1PR2,-0.297583545486688,4.07820915241134,12.9056545374419,0.000327590955306752,0.000536806378225167,3.27018233260893,no
AC134878.2,-0.297464432181355,0.551695485798377,4.71910779673306,0.0298292165244108,0.0392873369347622,1.40574740854465,no
TAS2R6P,-0.297385560028312,-2.39979827070124,2.4733830596401,0.115788464121414,0.140151207858787,0.853403155027165,no
WDR91,-0.296950836514592,4.33851346161878,20.788000768898,5.13033953551469e-06,9.97654727916302e-06,5.00101973497044,no
AC004148.1,-0.296702966841311,1.37447553634871,7.75036453800252,0.00537017002937596,0.0077426924438207,2.11110799149255,no
KCNIP1,-0.296450888003848,0.00503298787560213,1.92959900957305,0.164802321935849,0.194995291170206,0.709975876039982,no
AC022382.2,-0.296259672434935,-0.565170350215743,4.675419437964,0.0305972302459101,0.0402272940933534,1.39547917945579,no
FLJ31104,-0.296047992642968,-1.68432739405875,5.40879002525571,0.020035598800117,0.0269872063474094,1.56884207026748,no
AC096586.2,-0.296012382681545,-1.39938503065618,7.4034943458845,0.00650973043980275,0.00928991243530027,2.03198837955266,no
ZNF862,-0.295844807784022,4.32350025824939,14.0132099760012,0.000181530806948699,0.000304869034384416,3.51588668478163,no
LSM6,-0.295713217930125,3.67732224695857,17.6898422819941,2.60011376443905e-05,4.74647589928208e-05,4.3236287199597,no
AC087222.1,-0.295517945038849,-1.45672991329111,2.08342165231912,0.148906059662451,0.177379198674014,0.751097311397053,no
RPL24P4,-0.295483983747342,0.996159170567082,7.61599334953814,0.00578528818882338,0.00830931536473816,2.08043475787235,no
SNAI3-AS1,-0.295252083588542,1.1048608783819,12.4331732545527,0.000421774656754025,0.000683266256512956,3.16541002662413,no
AC079807.1,-0.295246297082941,-0.986160854358872,7.68610598960902,0.0055647566333158,0.00800810766466305,2.09647009663579,no
TESK1,-0.295098207080517,5.63719729185657,11.4124771170892,0.000729524959851432,0.00115215136731556,2.93849046043413,no
SYN3,-0.294901058154846,0.374120175040254,4.46310518796656,0.0346344829219233,0.0451999308363477,1.34486222973321,no
KBTBD3,-0.2946709057145,2.84166896621973,15.0301306916484,0.000105808311610048,0.000181291005963762,3.7416237411731,no
AL450384.2,-0.294504348837568,0.157387846205194,5.81603316745819,0.0158807216559375,0.0216678956216326,1.66418326515878,no
GADD45A,-0.294428179665859,4.73192923842868,6.99286336232905,0.00818353350483575,0.0115495525850786,1.93743483945973,no
MTCO1P12,-0.294397782103392,6.45104700626294,4.96691459206895,0.0258366969959867,0.0342963074891875,1.46475263574134,no
KLC1,-0.294149560065353,4.13748280206558,16.6247476893268,4.55527463920617e-05,8.11833678795785e-05,4.09053293600497,no
ACER2,-0.294132026911735,3.33583573833407,5.501740713706,0.0189975535948859,0.0256700541649355,1.59057321494726,no
AL158163.1,-0.294076064314191,-0.474422310884551,4.70509104213483,0.0300734090189213,0.039588239875946,1.40243380689031,no
AC005034.5,-0.293924133204259,-0.887227587175258,7.59013404086397,0.00586885856081951,0.00842357754540664,2.07450342177263,no
RPL23P8,-0.293907625565547,-1.42212432865015,4.57856979416891,0.0323742252317498,0.0424305837959006,1.37232099280105,no
CENPC,-0.293867402935699,4.96919937590282,27.6530072532154,1.45146241635859e-07,3.21061751581235e-07,6.49341142930307,no
KCNQ4,-0.293824618307979,1.91614299223649,2.30757827040867,0.128744495583649,0.154717159186806,0.810461517413225,no
ZNF835,-0.293809992868331,1.24967680987677,4.58812673210204,0.03219418207244,0.0422187981658593,1.37449413382714,no
RPL18AP3,-0.293684513721809,2.834851397897,6.73820298375588,0.00943696382441615,0.0132265693341263,1.8785527871403,no
HTR7,-0.29361489047182,-0.0915384832046538,4.49514690530714,0.0339911929834757,0.0444318242966716,1.35230585498527,no
MUC20P1,-0.293553694602419,0.470348321506196,2.42416333024053,0.119477017366771,0.14430355951084,0.840722956107821,no
JAK1,-0.293495168604663,8.19276294325869,19.5460491478403,9.82036216946588e-06,1.86043564231176e-05,4.73038534884713,no
BMS1P1,-0.293444836671243,1.45484664157995,5.30546013609981,0.021258683654034,0.0285338675379835,1.54463935920279,no
SLC26A5,-0.293426929112888,-0.669677021479005,1.75271457389658,0.185535836245424,0.217634504410181,0.662272249199081,no
AP000766.1,-0.293241784017726,1.85206133209623,12.0896338182995,0.000507029312576267,0.000813729992279013,3.08951967658,no
EEF1B2P3,-0.292866603574087,0.500776832323071,9.12887038232137,0.00251607025609999,0.00376595041364999,2.42412540264648,no
AC007923.3,-0.292390050906681,-2.95884297834257,1.73919875238903,0.187240382135488,0.219500951957984,0.658563591917518,no
TBX5,-0.29221213623563,2.34803549982121,4.46591996427847,0.0345774651296814,0.0451325403165554,1.34551022122363,no
AC063965.2,-0.29207497966547,-2.42823031546379,2.52184559976507,0.112279105645989,0.13625074883791,0.865661102150192,no
AC055811.4,-0.291972921479069,1.1403972288923,5.4965149733012,0.019054411483892,0.0257441178992159,1.58932198432096,no
MPZL2,-0.291857986030953,5.3261391445291,5.82185027154787,0.0158282858464717,0.021598693243548,1.66557252358443,no
AL133406.2,-0.291856797447687,-1.1751155726784,4.84938340791933,0.0276560167324085,0.0365820480959298,1.43673198360917,no
CDON,-0.291601057229218,4.88949401146518,4.47607486687124,0.0343725756731559,0.0448930453836009,1.34782093261501,no
DYNC2H1,-0.2915266770769,5.26719459055706,7.34712584649074,0.00671700558263695,0.00957376806568167,2.01891709795442,no
TMCO4,-0.291210063481046,5.12180060517854,14.2525466764307,0.000159844371013463,0.000269961289066356,3.56869850676761,no
LINC02198,-0.290885546414724,-2.33304456384244,1.84510108397103,0.174354243979639,0.205440005090865,0.687314982849293,no
AF222684.1,-0.290752529009653,-3.19738820627144,0.905831871902706,0.341222769931387,0.382329920471603,0.417561713523623,no
DUSP8,-0.290722245555828,4.20479222543924,5.91045926918113,0.0150512473538916,0.0205953239494777,1.68623137251727,no
AL049840.2,-0.290685223073946,1.46198593623696,4.48953519410924,0.0341029487086598,0.0445686474763501,1.35097054523782,no
EEF1A1P24,-0.290656942128509,-1.21397771505913,6.0682069298517,0.013763661563246,0.0189240007770432,1.7229870427908,no
PIK3C2B,-0.29042412332276,5.8176497188513,14.6228289028133,0.000131314163069911,0.000223003701494164,3.65168792831888,no
LINC02428,-0.290302919314181,-2.32969224970213,1.70235118350809,0.191980780433215,0.224556038571509,0.648675261763487,no
ENGASE,-0.29029156856811,4.25511373780383,10.9687411777419,0.000926616841472852,0.00144824521307761,2.83915789831133,no
CCDC17,-0.290260024521315,0.0326380351249481,5.45166883829123,0.01954964316857,0.0263764028769471,1.57878443233826,no
NBEAL1,-0.290181576965629,4.50704975948852,5.32553812109256,0.0210151186438969,0.0282325454270096,1.54924996439403,no
RPS15AP12,-0.290106819657277,-0.346699256548069,6.01063847071103,0.0142198814077934,0.0195182141836467,1.70955992056621,no
AL078581.2,-0.28977692790362,-1.0648183582632,9.44960795689826,0.00211194237763847,0.00318818172747151,2.49645693163329,no
MAP2K5,-0.289711951591146,4.49793590857649,23.8520510875811,1.04030972281369e-06,2.14505285136612e-06,5.66856200288537,no
AC009779.2,-0.28967920188092,2.48125204986679,10.5163443099677,0.00118323323684232,0.0018280917191435,2.73800201860293,no
MT-TT,-0.289639297920688,-1.45456807252424,1.71248783662691,0.190662904330535,0.223100156359078,0.651500125342066,no
NARF-IT1,-0.289548923635918,-1.7124400217353,4.52548278000853,0.0333936524678039,0.0436961342055572,1.35955698333755,no
TFEB,-0.289448555139732,4.05211028029786,10.5586973841608,0.0011564266156501,0.00178975187939256,2.74720717286354,no
IGLC6,-0.289402878637767,-2.16423042433141,1.31306226022579,0.251840964094362,0.288643990360532,0.539637480190048,no
DUOX2,-0.289394532487336,0.538057619589718,2.39825627542294,0.121470581332961,0.146500459602644,0.83416101283493,no
AC011442.1,-0.289246110383711,-1.94364717247658,1.60060980917172,0.205816813294768,0.239537459283363,0.620626561214107,no
CSF1R,-0.288949363507702,6.26127027745143,5.27898614176425,0.0215843129866952,0.0289539488993254,1.53829219641904,no
DSG2-AS1,-0.288896290763977,-1.31521444125643,4.88428899308121,0.0271021949335278,0.0358777636275525,1.4451746357083,no
RFLNB,-0.288663873392058,4.96853218813208,6.71858485960422,0.00954133054504033,0.0133661475652663,1.87399374847739,no
LINC00683,-0.288619799243145,0.476474680778617,3.43962276205161,0.0636502242812852,0.0799654991619521,1.09709734745075,no
RPP21,-0.288562797575848,-1.1321841645558,6.46728714823399,0.0109878135216574,0.0152954253712983,1.81543844062512,no
RPL34P18,-0.28855096498774,-2.68740700045346,2.75731719764241,0.096810461172672,0.118512648769847,0.926235295242152,no
SLC34A2,-0.288410370075999,6.15648704326033,0.897782392048271,0.343377030065989,0.384504052887561,0.415099078131921,no
ZFYVE21,-0.288276838277913,4.9258044648462,15.9553441600374,6.48544232043902e-05,0.000113690612468349,3.94427539390073,no
CD1C,-0.288207976016405,1.52095428136159,2.41563629600395,0.120129149471196,0.145042477039629,0.838504791955459,no
PRKAA1,-0.288023801602574,6.39708001427544,11.7540776929829,0.000607100869139041,0.000966208414188196,3.01492918479652,no
AFF1,-0.287928988801116,7.06203646792528,12.934765189342,0.000322535691958705,0.000528832462229099,3.27668189366188,no
MRNIP,-0.287854074875013,3.74323968123625,14.9060696800944,0.000112998830747461,0.000193098490783005,3.71422112056123,no
KRT40,-0.287828099860792,-1.31873392657215,1.64944476019355,0.199034519042624,0.232148832073288,0.634233496901542,no
IGKV1D-39,-0.287755122506718,0.309433881007613,1.25661560868832,0.262292683203482,0.299700863985758,0.52331200505667,no
RILPL1,-0.28769974322738,3.21486644554654,11.0278526129982,0.000897530566985327,0.00140461692015214,2.85244210433462,no
C9orf85,-0.287695323964438,3.33939849556269,26.9512804282333,2.08648880672003e-07,4.55178860560359e-07,6.34181791567091,no
AC137894.4,-0.287692442215937,-2.69198008409969,3.57273719051935,0.0587354199017283,0.0741722552978775,1.12975851553408,no
DDX3X,-0.287554631398431,8.91709202619541,25.7083964215513,3.97095617722066e-07,8.47963898424314e-07,6.0716226371877,no
MECP2,-0.287475508970316,6.3797221616075,32.9899587265192,9.26360788766405e-09,2.26224028058149e-08,7.64546126900003,no
ENKD1,-0.287400780129108,3.45122116156756,7.22913422319891,0.0071729791597714,0.0101861727412473,1.99198896315548,no
CHKB,-0.287242236535855,-1.67637496891597,4.46222102019559,0.034652413435137,0.0452209862768603,1.34465996985605,no
IGHV3-35,-0.287166475591114,-2.06984345483832,1.32679841857629,0.249375582018808,0.286052807449495,0.543553785518168,no
BDNF-AS,-0.287115146411513,1.89929076016746,10.2373346194764,0.00137626311094372,0.00211360690604293,2.67497578070445,no
FGFR1OP2,-0.287112069152134,5.37631442798686,30.2609729226851,3.77648677003798e-08,8.77704488210507e-08,7.05665168083895,no
AC079610.1,-0.286972839037531,-0.93564600578771,5.90852350080726,0.0150677958555775,0.0206157263437442,1.68580135930924,no
ADAM23,-0.286938246149413,2.06055694236351,5.07217565362117,0.0243128501561166,0.032393108138123,1.48954737917493,no
PLEKHM1P1,-0.286859218520164,3.60479470205583,11.7238560209225,0.000617039676602962,0.000981398798075287,3.00815447823771,no
AC092953.2,-0.286847967146523,-1.04961711276913,4.78879269241836,0.0286454982544935,0.0378252833194697,1.42221781033395,no
B3GALT5-AS1,-0.286815711262076,2.14102551878143,1.24242755016621,0.265003718120833,0.302586588225439,0.519150325449541,no
CNTF,-0.286680442760662,-0.755069471618725,6.65686331961319,0.00987746292848225,0.0138101209368391,1.8598025182373,no
CA13,-0.286628646293301,2.75570745952627,4.39361731546856,0.0360736996001556,0.0469588740838273,1.32828232455948,no
BAZ2B,-0.286580297359537,5.74659195437811,14.5049509103185,0.000139791666463675,0.000236968859807219,3.62530872108884,no
AC108047.1,-0.286170449465952,-0.178990774730256,7.33764003592154,0.00675254320275545,0.00962006154913106,2.01682214933823,no
AC005829.2,-0.286148925637437,-1.27174483372336,0.635472565676196,0.42535501765331,0.467257434607765,0.330443779765202,no
PPWD1,-0.286043777270419,4.71937857165629,43.3320503163266,4.61954514151579e-11,1.34316904022261e-10,9.87186932715547,no
ATP9A,-0.286033117182279,7.57712718605961,7.80282945472962,0.00521644876504414,0.00753054849825805,2.12317339018822,no
EIF4A2,-0.285732532258219,8.57372561589464,19.4688561314276,1.02253371666778e-05,1.93341237423606e-05,4.71367550616041,no
B3GAT2,-0.285727298958628,-0.892001350970899,5.52971960609023,0.0186961012499096,0.0252898783326736,1.5970532600022,no
SIGLEC1,-0.285585281101638,4.66180084956659,2.64783197470339,0.103691226569443,0.126469628800569,0.898013756132152,no
CTDSPL,-0.285517852186441,6.3550047182593,19.6668502056915,9.2186786231988e-06,1.75106191387674e-05,4.75669849790305,no
SBF1,-0.285419347332137,6.04701277512392,10.6278358418024,0.00111398005861541,0.00172682003666128,2.76275292077501,no
AC113935.1,-0.285221598785395,4.57733560819996,11.1752479260854,0.00082895817644569,0.00130183572849027,2.88544381354906,no
FAN1,-0.285186926453996,4.76868414741955,16.0645471532783,6.12194980710954e-05,0.000107573296617561,3.96829552207972,no
AC004982.1,-0.285163233420637,0.241393329004334,4.23205668654353,0.0396673456869795,0.0513078300056481,1.28981635284611,no
HIBCH,-0.285094710410973,5.1437074213592,12.7078184922376,0.000364129957517586,0.000593781441674394,3.2263733801727,no
MTND4P12,-0.285077187041735,5.09837526409452,1.18927579352732,0.275475685988702,0.313604670931954,0.503617477413409,no
CAMK2D,-0.284949508226457,5.9091920265305,7.33616229992646,0.00675809665128173,0.00962688343442713,2.01651428673802,no
OMD,-0.284774371308407,4.46695866269815,2.85718887242001,0.0909663453078092,0.111865580900368,0.951303517800786,no
ADAM22,-0.284770617160964,3.76328158076107,5.06908904706964,0.0243561799395535,0.0324456855300208,1.4888430453992,no
AC008608.2,-0.284558893623227,-0.637316282549874,6.57740898719274,0.0103281124375713,0.0144073791059081,1.84141501594978,no
MAP2K3,-0.284369174960608,5.64805626829467,11.4362516442501,0.000720249407319623,0.00113857402697194,2.94363872749041,no
IGHV1-58,-0.284248597843106,0.557358218832683,1.11612652574416,0.290754044551309,0.329715138923463,0.48186111169828,no
RRAGC,-0.284196371433179,4.96862999971208,10.6573570365655,0.00109633941065292,0.00170115106580226,2.76925711840906,no
TBC1D14,-0.284100935881422,5.04104883216445,12.9241036416023,0.000324377948683808,0.000531610614864496,3.27440635592522,no
RPS13,-0.283855142903962,8.69166438863508,13.7941674583083,0.000203968460887288,0.000340845775420706,3.46744208445222,no
RPS15AP1,-0.283727656802146,0.519141950871556,8.05057050575982,0.0045489326969143,0.00661548238275391,2.17943848276445,no
PLEKHO2,-0.283705446576719,5.626409223209,8.03754952739217,0.00458174763481516,0.00665988224422102,2.17653344967912,no
RPSAP12,-0.283502398220222,-0.519952612330544,4.76116350960496,0.0291088645574974,0.0383908139801443,1.41577267966854,no
AL162274.3,-0.283166264264208,-1.71421769527233,4.12279124959153,0.042309217003935,0.0544785825005135,1.26377420102578,no
ASGR1,-0.283134806697741,-0.257345248658462,5.02162850029004,0.0250326155600294,0.0332851261842149,1.47774979229487,no
RPL10P3,-0.283108965968196,-1.32081195175915,4.36421193415507,0.0367014553850834,0.0477168214243093,1.32132849383362,no
CST3,-0.283066505938484,8.17214129047666,5.6738183993416,0.0172199339569741,0.0234101062944485,1.63059661436883,no
RPS4X,-0.2830632984125,10.8795765602798,11.5546326971555,0.000675806574016423,0.001070537503452,2.97039811374371,no
TBC1D5,-0.283035969072795,6.50892211133879,25.7888048249531,3.80891374302896e-07,8.14466789163576e-07,6.08912661986015,no
EEF1AKMT3,-0.283035104928763,4.02649775913596,16.477237255517,4.92376814610112e-05,8.73978395522061e-05,4.05849930285933,no
FBN1,-0.282879820167616,9.0024148286902,2.66162049781957,0.10279595798946,0.125450645913723,0.901527098270903,no
LPIN3,-0.282767809577761,4.16370711945559,10.5476322575866,0.00116337022279084,0.00179939170152409,2.74487428674146,no
DGAT1,-0.282655618249321,5.7187968007384,5.15084756579245,0.0232350292014705,0.0310359417759585,1.50813507154824,no
AC087500.2,-0.282600035148904,-1.56667755400196,5.36621171590861,0.0205305198734833,0.0276198484164971,1.55877870924977,no
FBXO25,-0.282376381179501,5.42719257952496,13.7921928167077,0.000204182954889973,0.000341181556809909,3.46701445344875,no
BAHCC1,-0.282335842259978,4.5091605208317,7.41661609088297,0.00646242414617898,0.00922763479581485,2.03490960198156,no
SMAD3,-0.282247739421792,6.28051403233007,12.9514087866436,0.000319680836199341,0.000524288237030172,3.28042988604022,no
SYTL3,-0.282208007424772,3.17092882390413,10.6425899202723,0.00110512802360199,0.00171373149094362,2.76605722274916,no
