Species	Healthy01	Healthy02	Healthy03	Healthy04	Healthy05	Healthy06	Healthy07	Healthy08	Healthy09	Healthy10	Healthy11	Healthy12	Healthy13	Healthy14	Healthy15	Healthy16	Healthy17	Healthy18	Healthy19	Healthy20	Healthy21	Healthy22	Healthy23	Healthy24	Healthy25	Healthy26	Healthy27	Healthy28	Healthy29	Healthy30	Patients01	Patients02	Patients03	Patients04	Patients05	Patients06	Patients07	Patients08	Patients09	Patients10	Patients11	Patients12	Patients13	Patients14	Patients15	Patients16	Patients17	Patients18	Patients19	Patients20	Patients21	Patients22	Patients23	Patients24	Patients25	Patients26	Patients27	Patients28	Patients29	Patients30	Patients31
Species694	0.02572	0.0574	0	0	0	0.01444	0	0.00517	0	0.01401	0.01766	0.21226	0.03794	0	0	0.00573	0.12381	0	0	0	0.00114	0.01775	0.00786	0	0	0	0.05075	0	0	0	0.01471	0	0	0.02468	1.2079	0.00487	0.03101	0	0	0	0.02869	0	0	0.32845	0.01159	0.10442	0	0.00524	0.00728	0	0	0	0.02224	0	0.06695	0	0.02349	0	0	0	0
Species695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06208	0	0	0	0	0	0	0	0.04609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species696	1.10367	0.5357	0	0	0.00824	0	0	0.4626	0	0.03087	0.3881	0	0.21787	0	0	0.01738	0.88668	0.00726	0.48409	0	0.07826	0	0.07406	0.02012	0.17141	1.62948	0.4398	0.14376	0.10108	0	1.37586	0	0.26676	0.40189	0	0.21551	1.00215	0	0	0	1.62545	0.10339	1.04909	0	0.20503	0.20337	0	0	0.21448	0	0	0	0.02574	0	0.79245	0	1.37353	0	0	0	0
Species697	0	0	0	0	0	0	0	0.01431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00791	0	0	0	0	0	0	0.00488	0	0	0.00224	0	0	0	0	0.01486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species701	0	0.02017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0048	0	0	0	0	0	0.04758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034	9.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00227	0	0	0
Species702	0.01359	0.01887	0	0	0	0	0	0.00635	0	0	0.00282	0	0.00578	0	0	0	0	0	0	0	0	0.00704	0.03839	0	0.03017	0	0.03849	0.00635	0	0	0	0	0	0	0.02782	0.00332	0.01464	0	0	0	0	0	0	0	0.01072	0	0	0	0.00354	0	0	0	0	0	0	0	0.0114	0	0	0	0
Species703	0	0.01336	0	0	0	0	0	0	0	0	0	0	0.00324	0	0	0	0	0	0	0	0	0	0.0062	0	0	0	0.0346	0	0	0	0	0	0	0	0	0	0.11211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species704	0.06752	0.10975	0	0	0.00168	0.0113	0.01315	0	0.10456	0	0.00149	0.13058	0.00422	0	0	0.00118	0.06129	0	0	0	0.01279	0	0.04091	0	0	0	0.05703	0	0	0	0.01012	0.11214	0	0.05062	0.16899	0.00116	0.01705	0.01012	0	0	0.03318	0.00144	0	0.7045	0.03491	0.00158	0	0.02811	0.01969	0.06163	0	0.50528	0.00414	0	0	0	0.00085	0.14304	0	0	0
Species705	0.01222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00065	0.01185	0	0.00518	0	0	0	0	0.05493	0	0	0	0	0.01672	0	0	0	0	0	0	0	0	0.00258	0	0.00027	0	0	0	0	0	0	0	0.00459	0	0	0	0	0	0.04683	0	0	0
Species706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species707	0	0	0	0	0	0	0	0	0	0	0	0	0.00013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00067	0	0.02199	0.00173	0	0	0	0	0	0	8.00E-05	0	0.00024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species710	0.01833	0.04529	0	0.65738	0.12145	0.2411	0	0.07493	0.2016	0.28328	0.0897	0.07684	0.05324	1.84528	0.38984	0.1481	0.41471	0.66099	1.07989	0.17809	0.15504	0.01039	0.30418	0.20759	0.57187	0.26762	0.34689	0.02556	0.00987	0.29525	0.02268	0.37749	0.78025	0.13194	0	0.27443	0.11072	3.46309	0.21449	0	0.10685	0.19367	0.02819	0	0.03761	0	0.07234	0	0.11816	1.27374	0.81544	0	0.24125	0.47198	0.12907	0.16892	0.02948	0.32925	0	0.39424	5.66775
Species711	0.01745	0	0	0	0.00558	0	0.3457	0.26745	0	0	1.82339	2.86512	1.6574	0	0.03808	0.07995	0.08227	0	0.04819	0	0.42779	0	1.60326	0	0.34232	0.4945	0.08376	0.04753	0.24867	0	0	0	0.03399	9.49779	0	0.47577	0.00492	0	0	0	0.15445	0.09427	0	0	0.03169	0.46701	0	0	0.07602	0.27255	0.00162	0	0.0433	0	0.08576	0	2.30526	0	1.61002	0	0
Species712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species713	0.17839	0.01065	10.37069	3.38924	0	3.92201	0	0	0	0	0	0	0	0	0	0	0	1.6468	0	2.38716	0	0.13317	0	0	0	0	0	0.0112	0	0	1.87466	0.76717	0.00203	0.23005	0.80098	0	1.51948	0.08049	0	0.0639	0	0	0	0.05721	0	0	1.72279	0.02547	0	0.66786	0	0.12225	0	0	0	0	0	0.29707	0.004	0.33925	0.56822
Species714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species717	0.06626	0	0	0	0	0.07375	0.00937	0	0	0	0	0	0	0.79643	0	0	0	0	0	0.01866	0	0	0	0	0	0	0	0.04993	0	0.06752	0.12329	0	0.28881	0.06168	0.01351	0	0	0	0	0	0	0	0	0.02476	0	0	0	0	0	0.27119	0	0	0.0082	0	0	0	0.05595	0.41754	0	0	0
Species718	0	0	0	0	0	0	0	0.0311	0	0.332	0	0	0	0	0	0	0	0	0	0.00301	0	0	0	0	0	0.0896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species719	0.08241	0	0	0	0	0	0	0	0	0.13948	0	0	0	0	0	0	0	0	0	0	0.31664	0	0	0	0	0	0	0	0	0	0	0	0.03364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species720	0	0	0	0.75538	0	0	0	0.11417	0	0	0.24709	0	0	0	0	0	0	0	0	0	0	0	0.21764	0	0	0	0.30014	0	0	0	0	0	0.00348	0	0.16034	0	0.11877	0	0	0	0.01503	0	0.06267	0	0	0	0	0	0	0	0	0	0.31139	0	0	0	0	0.3122	0	0	0
Species721	0	0	0	0	0.5033	0	0	0	0	0	0.17661	0.1155	0.14099	0	0	0	0	0	0.52238	0.13721	0.06967	0	0	0	0.82966	0	0	0	0.10772	0	0	0	0.05359	0	0	0	0	0	0	0	0.08903	0	0.00532	0	0	0	0	0	0	1.60849	0	0	0.09079	0	0	0	0	0	0	0.01145	0
Species722	0	0	0	0	0	0	0	0.07834	0	0	0.56487	0.10856	0	0	0.00091	0	0	0	0	0	0.03567	0	0	0	0	0.02401	0.03891	0	1.49414	0	0	0	0	0	0	0	0.40972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00053	0	0	0	0	0	0	0	0
Species723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species724	0	0	0	0	0	0	0	0	2.35401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species725	0.09239	0.00395	0	0	0	7.59428	1.86541	0.21498	0	1.90895	0.14865	0.96453	0.4178	0	0.54471	2.40792	0	0	0.58019	2.7952	0.14975	3.15539	0.0055	0.04959	0.05248	0.05861	0.04329	0.01679	0	0	0.09535	0	1.02851	0	0	0.01538	1.95561	2.63436	0	0	0.02423	0	0.01231	0	0.00338	0.26102	0.56051	0	0.05545	0.00166	0.00748	0	1.85052	0	0.61305	0	0.60125	1.00547	9.73305	0.2676	1.40494
Species726	0.01029	0	0	0	0	0	0.00699	0	0	1.15797	0	0.21994	1.3187	3.5604	0	0	0	30.15704	1.76708	0.70144	0.00388	0	0	0.22584	0	0.52509	0	0.00249	0	0	0.0551	0	0.00874	0	0	0	0	0	0	0	0	0	0	0	0.11045	0	0	0	0	0	0.01543	0	0	0	0	0	0.08208	0	6.66495	0	0.00945
Species727	0	0.0106	0	0	1.63661	0	0	0.42441	0.01382	0	0.15036	1.34424	0.05674	0	0	0.04089	0.4056	0	0.00638	0.01604	0.11078	0.03889	0.74005	0	0	1.03036	0	2.12607	0	0	0	0	0.62379	0	0	0.22021	0.05222	0.03778	0	0	0.19336	0	0	0	0.01277	0	0	0	0	0.01527	0	0	3.26352	0	0.25361	0	0.05018	0	0	0	0
Species728	0	0.32453	0	3.39061	0	2.53341	4.49374	0.70286	0	1.56775	0.95547	0.70267	1.78812	1.2385	0.14458	0.57739	0.05496	0	5.25612	9.14721	0.74373	0.25421	0	0.64254	0	0.25488	0.04527	1.29006	0	0	0	0	0	0	0	0.07471	0	1.13082	0	0	0.12972	0	0.05647	0	0.11863	0.10382	0	0	0.0221	0	0	0	0.86399	0	0.17261	0	0.44854	0	0	0.12997	0.3703
Species729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51204	0	0	0	0	0	0	0.00525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01535	0	0	0	0	0	0	0	0	0	0.00186	0	0	0
Species741	1.64452	0.54687	0	0	0.02553	0.06618	0.33343	0.00027	1.16512	0.07232	0.02282	0	0.11694	0	0	0.96329	3.62318	0.08261	0.17075	0.7231	0	0	0.14796	0	0	0.0191	1.22239	0.14327	0.4298	4.04953	0	0	2.56457	0.07866	1.70159	0.00105	0.57219	0.08739	0.00061	0	0.25021	0.0256	0.22651	1.49349	1.54628	0.45822	0.03775	0.43341	0.03512	1.24715	0.08247	0.15719	0.09774	0	0.38684	1.95116	0.32303	0	0	8.71484	0.0505
Species742	0	0.0894	0	3.89465	0.49089	0	0	0	0.27604	0.83983	0.04985	0.19741	0.30421	0	1.30609	0.65098	0.17087	1.5263	0.25504	1.7897	0	0.00611	0	1.68127	0.8201	0.67351	4.47611	0	0.49555	0	0	0	2.52805	0	0	0.12835	0.01097	0.35686	0	0	0.17093	0	0.08507	0	0.15614	0	0	0	0	3.6678	0	0	0.07109	0	0.04227	0	0.65748	0	0	0	5.36832
Species743	0	0	0	0	0.76697	0	0.60923	0	0	1.64142	0.09016	0	0	0	0	0	0	0	1.38313	0.71416	0.00581	0.43062	0	0	0	4.16313	4.31066	0.15602	0.33228	0	0	0	1.76138	0	0	0	0	0	0	0	0.02558	0	0.05116	0	0.34855	0	0	0	0	0	0	0	0	0	0.05471	0	0.05953	0	0	0	0
Species744	0.00374	0.03151	23.06967	1.67298	0	1.711	0.06436	0	1.08621	0.05306	0	0.04808	0	5.04084	0.02732	0.04244	0.12673	1.15189	0	4.60022	0.00634	0	0.34203	0.00688	0	0.00174	0	0.08685	0	2.30403	0.59326	4.31371	0.10581	0.13175	1.01456	0	0.87395	4.96029	5.50416	1.16772	0.00159	0.04702	0	0.83681	0.02571	0	6.00186	0.10859	0.0042	0.52156	0.44597	0.18953	0.12238	2.37768	0.06946	0.59496	0.0024	0.54027	8.51827	13.7652	2.22609
Species745	0	0	0	0	0	0	0	0	0	0	0	0	0.01376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014	0	0	0	0
Species746	0	0	0	0	0	0.00141	0	0.00967	0	0	0	0.10539	0	0	0	0	0	0	0	0	0	0	0	0.03924	0	0.08078	0	0	0.00129	0	0	0	0.30147	0	0	0	0	0	0	0	0.00094	0	0.00176	0	0.00278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species749	0	0	0	0	0	0	0	0.01121	0.01254	0.0065	0.00195	0	0	0	0	0.00124	0	0	0	0.00609	0	0.01002	0	0	0	0	0.03615	0.02551	0	0	0	0	0	0	0	0	0.00397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00903	0	0	0
Species750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species753	0.00806	0	0.47845	0.08468	0	0.0003	0.00905	0	0.08819	0.06786	0	0	0.00184	0.60257	0.01813	0.02141	0	0.35251	0	0.07882	0	0	0	0	0	0	0.06124	0	0	0.21612	0	0.84149	0	0.10065	0	0	0.0823	0.83437	0	0	0	0	0	0.02664	0	0	0.2467	0.10804	0	0.08482	0.12038	0	0	0.17977	0	0	0	0.10064	0	0.21142	0.00965
Species754	0	0.00561	0	0	0.00226	0	0.01583	0	0	0.01489	0.00075	0.01474	0.00703	0	0	0	0	0.00877	0.0092	0	0	0.00338	0.00292	0.01715	0	0.00673	0.0022	0	0	0	0	0	0.05639	0.01344	0.00169	0.00567	0	0	0	0	0.00384	0	0.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00124	0.00447	0	0.00135	0
Species755	0	0	0	0.00188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02359	0	0	0	0	0	0	0.01246	0	0	0	0	0	0	0	0	0	0	0	0.00116	0	0
Species757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125	0	0	0	0	0	0.02102	0.00428	0.02385	0	0	0	0	1.52406	0	0	0	0.08867	0	0.00213	0	0	0	0.07537	0	0	0	0	0	0	0	0.87421	0	0	0
Species758	0	0.02117	0	0	0.00736	0	0.03491	0	0	0.02062	0.04846	0.05646	0	0	0.05146	0.01168	0	0	0.00122	0	0.10644	0.02886	0.05695	0.1058	0.03575	0	0.18552	0.03774	0.0386	0	0	0	0.39633	0	0	0	0	0.08724	0	0	0.00458	0	0.02262	0	0.0216	0	0	0	0	0.28229	0	0	0	0	0	0	0	0	0	0	0
Species759	0.02724	0.05092	0.05135	0.02859	0.07628	0.34131	0.10472	0.04522	0.06011	0.2233	0.05517	0.5055	0.10656	0	0.07777	0.3399	0.24852	2.18936	0.22551	0.18318	0	0.05655	0.02285	0.09295	0	0.84964	0.04376	0.00602	0.08065	1.17016	0.60479	0	0.02256	0	0	0.02721	0.12259	0.06474	0	0	0.02741	0.13742	0.01022	0	0.00925	0.0187	0.14962	0	0	0.01954	0.03142	0	0.03603	0.09901	0.21614	0	0.00861	0	0	0.00461	2.338
Species760	0.00975	0	0	0	0	0	0	0	0	0	0.00388	0	0.00063	0	0	0	0	0	0	0	0.00363	0.02208	0	0	0	0	0.00063	0.00093	0	0	0.0043	0	0	0	0.03057	0.00011	0.011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01286	0	0	0	0
Species761	0	0	0	0	0	0	0	0	0	0	0.0167	0	0.43811	0	0.01894	0	0	0	1.27357	0	0	0	0	0.02525	0	0	0	0	0.09125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08063	0	0	0	0	0	0	0	0
Species762	0	0	0	0	0	2.57511	0	0	0	0	0.90838	1.52426	3.27654	0	0	1.16794	0	0	0	5.65586	0	0	0.14513	0	0	0.05948	0	0	0	0	0	0	0	0	0	0.00046	0.0094	0.08191	0	0	0	0	0	0.31005	0.42732	0	0	0	0	0	0	0	0	0	0.0505	0	0.08048	0	0	0.04775	0.10976
Species763	1.38468	0.25667	0	0	1.47187	0	1.41836	1.46579	0	0	1.74913	2.30605	0.98223	0	1.92669	0.11507	2.22563	0.43995	0.5279	0	0.12413	0	0.19247	0.30967	0.03612	4.25464	1.78928	0.0275	0.2408	2.17335	11.07871	0	0.1989	0	0	0	0	0	0	0	0.0048	0	0	0.34893	0.64639	0	0	0	0	0	0	0	0	0	0.00149	0	0	0	0	0	0
Species764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14879	0	0
Species765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00565	0	0	0	0	0	0.00213	0	0	0	0	0	0	0.00067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00805	0	0	0
Species768	0	0	0	0	0	0	0	0	0	0	0.00357	0	0	0	0	0	0	0	0	0	0.00159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species769	0	0	0	0	0	0	0.00122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species770	0.06297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0126	0	0	0	0	0	0	0	0	0	0.00342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species774	0.03516	0.00823	0	0.07993	0	0.0919	0.10352	0	0.08113	0	0.00048	0.01164	0.00045	0	0	0.02046	0.00612	0.02098	0	0.00302	0	0.00531	0.01015	0.0201	0.04321	0	0.01291	0.00454	0	0	0	0.27633	0	0.02457	0.25381	0	0.02488	0	0.0122	0.02927	0	0.00213	0	0.04168	0.03811	0.00541	0.17908	0.01677	0	0.29326	0	0	0.00754	0	0	0	0	0.05417	0	0	0
Species775	0	0	0	0	0	0	0.02129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species776	0.18823	0.01734	0.01858	0.20471	0	0.08182	0	0	0.01899	0	0	0	0.00034	0	0	0	0.00111	0	0	0.0398	0.00743	0	0.00571	0.02482	0	0	0	0.0091	0	0	0.07534	0.31267	0.01341	0.03407	0.02682	0.07454	0.00148	0	0	0	0	0	0	0	0.00751	0.01678	0.00157	0	0	0	0.03414	0	0.10714	0	0	0	0	0.16729	0	0.08523	0
Species777	0.01567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00089	0	0	0.00113	0.00163	0	0	0	0	0	0	0	0	0.00275	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10561	0	0	0	0	0	0	0	0	0	0
Species778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
