"Source","Target","p_value"
"OTU_31","Sb",0.0500930311526487
"OTU_296","Sb",0.763226120191892
"OTU_16","Sb",0.936659868970743
"OTU_193","Sb",0.737850689376571
"OTU_90","Sb",0.00131051624815101
"OTU_32","Sb",0.237357430951872
"OTU_107","Sb",0.128360459960464
"OTU_47","Sb",0.00674817825001886
"OTU_105","Sb",0.319421146519379
"OTU_73","Sb",0.691557756366829
"OTU_56","Sb",0.00607823779885163
"OTU_367","Sb",0.25788922640497
"OTU_63","Sb",0.00690803871587701
"OTU_138","Sb",0.00674817825001886
"OTU_41","Sb",0.0230160748552753
"OTU_128","Sb",0.792737538521105
"OTU_191","Sb",0.994548871206564
"OTU_259","Sb",0.792506656547352
"OTU_88","Sb",0.00602708683235383
"OTU_200","Sb",0.27372225255267
"OTU_242","Sb",0.376915421851878
"OTU_36","Sb",0.431915282491824
"OTU_194","Sb",0.0113765370276996
"OTU_64","Sb",0.0179115989344894
"OTU_166","Sb",0.583761399493633
"OTU_62","Sb",0.792737538521105
"OTU_122","Sb",0.0121502471116846
"OTU_127","Sb",0.240128965687729
"OTU_226","Sb",0.877363393927409
"OTU_149","Sb",0.78279057130566
"OTU_38","Sb",0.20138938829561
"OTU_241","Sb",0.551995386945116
"OTU_360","Sb",0.0106314325899693
"OTU_142","Sb",0.77278382934727
"OTU_292","Sb",0.343955778939792
"OTU_230","Sb",0.330951368688159
"OTU_151","Sb",0.474361525733155
"OTU_914","Sb",0.598628925938198
"OTU_24","Sb",0.716184377666921
"OTU_492","Sb",0.418930811970737
"OTU_132","Sb",0.331463796284879
"OTU_112","Sb",0.508637679220081
"OTU_287","Sb",0.338756352994974
"OTU_334","Sb",0.00143258536956753
"OTU_113","Sb",0.00131051624815101
"OTU_440","Sb",0.900775758185318
"OTU_39","Sb",0.731657059909994
"OTU_306","Sb",0.977005764319758
"OTU_493","Sb",0.887946268789744
"OTU_545","Sb",0.668000017869159
"OTU_133","Sb",0.426172061634232
"OTU_381","Sb",0.0976838367089477
"OTU_486","Sb",0.484308048536071
"OTU_274","Sb",0.64146894692159
"OTU_422","Sb",0.0279180964920256
"OTU_581","Sb",0.448686051661907
"OTU_101","Sb",0.237773357701729
"OTU_130","Sb",0.0199041616559351
"OTU_115","Sb",0.94227957339977
"OTU_301","Sb",0.00143258536956753
"OTU_71","Sb",0.0916697278016615
"OTU_66","Sb",0.86011630331141
"OTU_153","Sb",0.708616859897682
"OTU_121","Sb",0.0126671959558513
"OTU_266","Sb",0.467754322113502
"OTU_144","Sb",0.0813341093245234
"OTU_682","Sb",0.27372225255267
"OTU_481","Sb",0.804397924018226
"OTU_150","Sb",0.843864577213313
"OTU_204","Sb",0.329448406124771
"OTU_354","Sb",0.0163585014296869
"OTU_288","Sb",0.20287545460932
"OTU_110","Sb",0.0206787371427774
"OTU_69","Sb",0.0805264816037588
"OTU_192","Sb",0.12254633631093
"OTU_171","Sb",0.544781211657194
"OTU_162","Sb",0.10953902568871
"OTU_299","Sb",0.144851387857944
"OTU_237","Sb",0.329570618793411
"OTU_74","Sb",0.637426338598317
"OTU_93","Sb",0.326620758626635
"OTU_359","Sb",0.00442127554702377
"OTU_309","Sb",0.703043849492694
"OTU_267","Sb",0.00143258536956753
"OTU_234","Sb",0.188534276518943
"OTU_179","Sb",0.36777879412874
"OTU_333","Sb",0.0155759504772865
"OTU_694","Sb",0.121899269961192
"OTU_217","Sb",0.435566207539407
"OTU_238","Sb",0.198344151654426
"OTU_146","Sb",0.484276769542521
"OTU_387","Sb",0.116119701452626
"OTU_302","Sb",0.00780746494328451
"OTU_160","Sb",0.343955778939792
"OTU_99","Sb",0.215278758030977
"OTU_244","Sb",0.0568861561898337
"OTU_199","Sb",0.00813981530054915
"OTU_198","Sb",0.00449244712957382
"OTU_270","Sb",0.0372660015224523
"OTU_187","Sb",0.107291674962493
"OTU_247","Sb",0.00463075939811222
"OTU_92","Sb",0.00349846423140977
"OTU_155","Sb",0.00910575688241703
"OTU_21","Sb",0.353624468575611
"OTU_236","Sb",0.0060020471772164
"OTU_487","Sb",0.0976838367089477
"OTU_622","Sb",0.140034355525137
"OTU_445","Sb",0.451767464387443
"OTU_409","Sb",0.940567007854759
"OTU_169","Sb",0.031226311893871
"OTU_265","Sb",0.158506279763719
"OTU_423","Sb",0.669059087333026
"OTU_87","Sb",0.00449244712957382
"OTU_555","Sb",0.239917869670585
"OTU_53","Sb",0.287165712050874
"OTU_65","Sb",0.309821083182988
"OTU_255","Sb",0.0134422497376546
"OTU_235","Sb",0.725892220996069
"OTU_243","Sb",0.273461084560911
"OTU_376","Sb",0.08258371572878
"OTU_141","Sb",0.183001535429798
"OTU_188","Sb",0.00276293091418811
"OTU_114","Sb",0.294023373752116
"OTU_262","Sb",0.0138111849974433
"OTU_147","Sb",0.675095733053152
"OTU_478","Sb",0.832521972899506
"OTU_618","Sb",0.784237727437811
"OTU_356","Sb",0.557666452525671
"OTU_701","Sb",0.990658502755891
"OTU_100","Sb",0.000402563901579131
"OTU_125","Sb",0.00171737142475778
"OTU_416","Sb",0.00669558391298451
"OTU_312","Sb",0.600907603057902
"OTU_156","Sb",0.716107968231144
"OTU_118","Sb",0.102739942709025
"OTU_175","Sb",0.547540222964429
"OTU_427","Sb",0.33220143257294
"OTU_70","Sb",0.478287311337868
"OTU_544","Sb",0.404164971436988
"OTU_249","Sb",0.689337602948786
"OTU_351","Sb",0.0098869039262682
"OTU_902","Sb",0.825585365132943
"OTU_533","Sb",0.217285006561561
"OTU_84","Sb",0.0683840109328529
"OTU_633","Sb",0.872708503418522
"OTU_322","Sb",0.00131051624815101
"OTU_443","Sb",0.0966722934567452
"OTU_917","Sb",0.781691321453107
"OTU_79","Sb",0.325703680498355
"OTU_290","Sb",0.0120560927729274
"OTU_770","Sb",0.14180823714904
"OTU_215","Sb",0.6599140512751
"OTU_83","Sb",0.0126671959558513
"OTU_311","Sb",0.00936645980542911
"OTU_415","Sb",0.410083997796597
"OTU_348","Sb",0.227457330573998
"OTU_232","Sb",0.160507752605456
"OTU_366","Sb",0.668942771827502
"OTU_898","Sb",0.266499783802017
"OTU_741","Sb",0.65103562172606
"OTU_1104","Sb",0.361556601971874
"OTU_129","Sb",0.00808684652249543
"OTU_418","Sb",0.728694732013266
"OTU_566","Sb",0.615453992293738
"OTU_818","Sb",0.902737359429187
"OTU_152","Sb",0.169096270442627
"OTU_52","Sb",0.900775758185318
"OTU_820","Sb",0.797238096019353
"OTU_905","Sb",0.75553754579424
"OTU_961","Sb",0.740670172304491
"OTU_872","Sb",0.0126671959558513
"OTU_214","Sb",0.244417162989565
"OTU_168","Sb",0.155855886756517
"OTU_728","Sb",0.0349695630134152
"OTU_520","Sb",0.892579171093077
"OTU_537","Sb",0.376066649887933
"OTU_761","Sb",0.637527054212527
"OTU_289","Sb",0.544781211657194
"OTU_504","Sb",0.212611448240205
"OTU_987","Sb",0.924462295059653
"OTU_212","Sb",0.718187302104303
"OTU_140","Sb",0.197205543830463
"OTU_227","Sb",0.681057667119885
"OTU_426","Sb",0.0903463986963344
"OTU_167","Sb",0.140034355525137
"OTU_625","Sb",0.0535716201397568
"OTU_1108","Sb",0.930501329705593
"OTU_1295","Sb",0.877104012551888
"OTU_61","Sb",0.900751052154809
"OTU_408","Sb",0.096480348819324
"OTU_615","Sb",0.193332784700447
"OTU_51","Sb",0.572565915339186
"OTU_256","Sb",0.581568458559096
"OTU_838","Sb",0.618981469078418
"OTU_335","Sb",0.900775758185318
"OTU_628","Sb",0.270202470080156
"OTU_228","Sb",0.179678475250515
"OTU_131","Sb",0.0156611733534467
"OTU_341","Sb",0.86011630331141
"OTU_116","Sb",0.236510938654861
"OTU_157","Sb",0.0126671959558513
"OTU_706","Sb",0.0813341093245234
"OTU_390","Sb",0.0582168553655881
"OTU_454","Sb",0.136854565267363
"OTU_792","Sb",0.861087334446664
"OTU_577","Sb",0.295919955033282
"OTU_532","Sb",0.0060020471772164
"OTU_480","Sb",0.0381734194140371
"OTU_635","Sb",0.0707260162048612
"OTU_339","Sb",0.654506328595423
"OTU_148","Sb",0.360408155883276
"OTU_559","Sb",0.930501329705593
"OTU_321","Sb",0.00143258536956753
"OTU_223","Sb",0.532274622405101
"OTU_40","Sb",0.501267867832736
"OTU_799","Sb",0.00602708683235383
"OTU_355","Sb",0.415164698915863
"OTU_316","Sb",0.00264339935030936
"OTU_824","Sb",0.690083443793559
"OTU_403","Sb",0.00483301677878421
"OTU_561","Sb",0.451767464387443
"OTU_993","Sb",0.0776358942952045
"OTU_1052","Sb",0.848495827928257
"OTU_384","Sb",0.0159152675564089
"OTU_95","Sb",0.988762662744366
"OTU_472","Sb",0.0198974736450863
"OTU_1","Ni",0.411475649648327
"OTU_2","Ni",0.205277573322638
"OTU_3","Ni",0.658272256386586
"OTU_5","Ni",0.906403408547208
"OTU_8","Ni",0.414037414008322
"OTU_20","Ni",0.116349218816587
"OTU_54","Ni",0.517699298232055
"OTU_12","Ni",0.405030375209546
"OTU_14","Ni",0.11962451523606
"OTU_22","Ni",0.110089328114407
"OTU_23","Ni",0.0757610345778965
"OTU_27","Ni",0.731721581239238
"OTU_43","Ni",0.18129234661772
"OTU_35","Ni",0.0759451821285291
"OTU_57","Ni",0.658272256386586
"OTU_28","Ni",0.812680814397899
"OTU_46","Ni",0.533524285420286
"OTU_26","Ni",0.0198273145258387
"OTU_59","Ni",0.245517401839688
"OTU_81","Ni",0.238278596361539
"OTU_119","Ni",0.0828836919974403
"OTU_49","Ni",0.10277916240192
"OTU_13","Ni",0.182286617617342
"OTU_42","Ni",0.882167817942329
"OTU_96","Ni",0.220408730225449
"OTU_109","Ni",0.309466239163737
"OTU_37","Ni",0.994548871206564
"OTU_58","Ni",0.130681551901985
"OTU_31","Ni",0.216956087532597
"OTU_296","Ni",0.0730051766944247
"OTU_16","Ni",0.890634490942994
"OTU_193","Ni",0.750338378386399
"OTU_90","Ni",0.160507752605456
"OTU_32","Ni",0.147816902295248
"OTU_107","Ni",0.986182723922062
"OTU_47","Ni",0.112928075565784
"OTU_105","Ni",0.0519742887180258
"OTU_73","Ni",0.600907603057902
"OTU_56","Ni",0.126951554495404
"OTU_367","Ni",0.119541577949231
"OTU_63","Ni",0.227409596315812
"OTU_138","Ni",0.309236726284178
"OTU_41","Ni",0.049310089793257
"OTU_128","Ni",0.360552958159111
"OTU_191","Ni",0.600907603057902
"OTU_259","Ni",0.600907603057902
"OTU_88","Ni",0.0783595767106008
"OTU_200","Ni",0.448686051661907
"OTU_242","Ni",0.573571524482339
"OTU_36","Ni",0.533226338160585
"OTU_194","Ni",0.507094585848116
"OTU_64","Ni",0.0372660015224523
"OTU_166","Ni",0.25788922640497
"OTU_62","Ni",0.663788345330695
"OTU_122","Ni",0.0812003270959208
"OTU_127","Ni",0.260917062066615
"OTU_226","Ni",0.232255325822825
"OTU_149","Ni",0.207482583037934
"OTU_38","Ni",0.275001217234471
"OTU_241","Ni",0.745562051504571
"OTU_360","Ni",0.066504922595654
"OTU_142","Ni",0.832521972899506
"OTU_292","Ni",0.205387457676362
"OTU_230","Ni",0.148398483776644
"OTU_151","Ni",0.0287279435421377
"OTU_914","Ni",0.0463011639496224
"OTU_24","Ni",0.0647554296234664
"OTU_492","Ni",0.623381196864089
"OTU_132","Ni",0.427663750379629
"OTU_112","Ni",0.101634415550928
"OTU_287","Ni",0.205387457676362
"OTU_334","Ni",0.163760981654431
"OTU_113","Ni",0.0901192241567684
"OTU_440","Ni",0.737663447748443
"OTU_39","Ni",0.255535086463875
"OTU_306","Ni",0.503813179638932
"OTU_493","Ni",0.182921174001608
"OTU_545","Ni",0.230723394142513
"OTU_133","Ni",0.868428390358803
"OTU_381","Ni",0.807808099977996
"OTU_486","Ni",0.324752943735531
"OTU_274","Ni",0.666643968451089
"OTU_422","Ni",0.0587838590655384
"OTU_581","Ni",0.789968864980009
"OTU_101","Ni",0.974788094587172
"OTU_130","Ni",0.270202470080156
"OTU_115","Ni",0.207482583037934
"OTU_301","Ni",0.133650948396942
"OTU_71","Ni",0.443314925256813
"OTU_66","Ni",0.882167817942329
"OTU_153","Ni",0.940567007854759
"OTU_121","Ni",0.133638520645957
"OTU_266","Ni",0.242279223392161
"OTU_144","Ni",0.619551148824276
"OTU_682","Ni",0.498060124632073
"OTU_481","Ni",0.674793085918632
"OTU_150","Ni",0.205277573322638
"OTU_204","Ni",0.0880289369992295
"OTU_354","Ni",0.0366658050595976
"OTU_288","Ni",0.555853241253779
"OTU_110","Ni",0.474733648417124
"OTU_69","Ni",0.547540222964429
"OTU_192","Ni",0.246524950916327
"OTU_171","Ni",0.507313276109148
"OTU_162","Ni",0.190884821695804
"OTU_299","Ni",0.89782252109511
"OTU_237","Ni",0.336231716780838
"OTU_74","Ni",0.799225391521022
"OTU_93","Ni",0.21756633454893
"OTU_359","Ni",0.0182145929391856
"OTU_309","Ni",0.302477238802412
"OTU_267","Ni",0.0852771527108621
"OTU_234","Ni",0.116015221890118
"OTU_179","Ni",0.12254633631093
"OTU_333","Ni",0.516163632742009
"OTU_694","Ni",0.940567007854759
"OTU_217","Ni",0.776499431864603
"OTU_238","Ni",0.0506979111354585
"OTU_146","Ni",0.0932165245367281
"OTU_387","Ni",0.994548871206564
"OTU_302","Ni",0.280691948524169
"OTU_160","Ni",0.181249017141666
"OTU_99","Ni",0.0360212751318551
"OTU_244","Ni",0.718187343660055
"OTU_199","Ni",0.0593588748956574
"OTU_198","Ni",0.0976838367089477
"OTU_270","Ni",0.153982536569485
"OTU_187","Ni",0.933471401488182
"OTU_247","Ni",0.0287279435421377
"OTU_92","Ni",0.0801865586181603
"OTU_155","Ni",0.0455723977477942
"OTU_21","Ni",0.345227441226791
"OTU_236","Ni",0.0094927924430831
"OTU_487","Ni",0.969361146399833
"OTU_622","Ni",0.366390176484086
"OTU_445","Ni",0.0575365829687628
"OTU_409","Ni",0.635505502755285
"OTU_169","Ni",0.610972015624033
"OTU_265","Ni",0.956864748910929
"OTU_423","Ni",0.350125683701341
"OTU_87","Ni",0.0403677182008229
"OTU_555","Ni",0.711008903565925
"OTU_53","Ni",0.155302292743719
"OTU_65","Ni",0.215522296996493
"OTU_255","Ni",0.413625653954515
"OTU_235","Ni",0.818352666815928
"OTU_243","Ni",0.361393183634877
"OTU_376","Ni",0.244721226941321
"OTU_141","Ni",0.911895769780294
"OTU_188","Ni",0.132307942110507
"OTU_114","Ni",0.12254633631093
"OTU_262","Ni",0.20287545460932
"OTU_147","Ni",0.384508115718527
"OTU_478","Ni",0.820860108238198
"OTU_618","Ni",0.310397557066897
"OTU_356","Ni",0.718710256140348
"OTU_701","Ni",0.25569679159026
"OTU_100","Ni",0.189712481760109
"OTU_125","Ni",0.0574394695870863
"OTU_416","Ni",0.424654071031583
"OTU_312","Ni",0.117169454487508
"OTU_156","Ni",0.756154994472274
"OTU_118","Ni",0.892579171093077
"OTU_175","Ni",0.160507752605456
"OTU_427","Ni",0.240128965687729
"OTU_70","Ni",0.827981792900345
"OTU_544","Ni",0.249408310667036
"OTU_249","Ni",0.927287022380638
"OTU_351","Ni",0.0098869039262682
"OTU_902","Ni",0.0953529766872767
"OTU_533","Ni",0.877363393927409
"OTU_84","Ni",0.487670591526943
"OTU_633","Ni",0.669059087333026
"OTU_322","Ni",0.116063009973805
"OTU_443","Ni",0.438944567060656
"OTU_917","Ni",0.345917912657431
"OTU_79","Ni",0.049310089793257
"OTU_290","Ni",0.0926565459946214
"OTU_770","Ni",0.920795253435467
"OTU_215","Ni",0.544781211657194
"OTU_83","Ni",0.0656812842991325
"OTU_311","Ni",0.316880548227284
"OTU_415","Ni",0.524613305539908
"OTU_348","Ni",0.160887320375074
"OTU_232","Ni",0.153166715346346
"OTU_366","Ni",0.212353167647518
"OTU_898","Ni",0.0634339246516559
"OTU_741","Ni",0.0891707092450872
"OTU_1104","Ni",0.636547443446755
"OTU_129","Ni",0.101698128355521
"OTU_418","Ni",0.677833549966459
"OTU_566","Ni",0.159800829521435
"OTU_818","Ni",0.271400298835161
"OTU_152","Ni",0.176748760143663
"OTU_52","Ni",0.691557756366829
"OTU_820","Ni",0.362838866622564
"OTU_905","Ni",0.397861595991308
"OTU_961","Ni",0.145636374774565
"OTU_872","Ni",0.0120798958772058
"OTU_214","Ni",0.0999560378603731
"OTU_168","Ni",0.0264082198016755
"OTU_728","Ni",0.766525404081674
"OTU_520","Ni",0.670894418442004
"OTU_537","Ni",0.0946825389235261
"OTU_761","Ni",0.0637741078110501
"OTU_289","Ni",0.246178534306624
"OTU_504","Ni",0.799225391521022
"OTU_987","Ni",0.541694089621238
"OTU_212","Ni",0.487670591526943
"OTU_140","Ni",0.20203448870565
"OTU_227","Ni",0.353624468575611
"OTU_426","Ni",0.0693293005067512
"OTU_167","Ni",0.669059087333026
"OTU_625","Ni",0.135285171500962
"OTU_1108","Ni",0.865067055211171
"OTU_1295","Ni",0.893201045474336
"OTU_61","Ni",0.885645241646815
"OTU_408","Ni",0.109318566472862
"OTU_615","Ni",0.833642305950049
"OTU_51","Ni",0.888203672292946
"OTU_256","Ni",0.385919076196848
"OTU_838","Ni",0.70271189442967
"OTU_335","Ni",0.384730077401736
"OTU_628","Ni",0.0338723198860567
"OTU_228","Ni",0.205693538632664
"OTU_131","Ni",0.235302440315079
"OTU_341","Ni",0.605438767453633
"OTU_116","Ni",0.676314826516825
"OTU_157","Ni",0.316880548227284
"OTU_706","Ni",0.562378406836253
"OTU_390","Ni",0.229672612912047
"OTU_454","Ni",0.20138938829561
"OTU_792","Ni",0.0730051766944247
"OTU_577","Ni",0.832521972899506
"OTU_532","Ni",0.246498888359102
"OTU_480","Ni",0.374435856840331
"OTU_635","Ni",0.199548256245105
"OTU_339","Ni",0.467108466005776
"OTU_148","Ni",0.0381734194140371
"OTU_559","Ni",0.516002569141467
"OTU_321","Ni",0.147672897566159
"OTU_223","Ni",0.153814813316938
"OTU_40","Ni",0.124157953369951
"OTU_799","Ni",0.220856817515438
"OTU_355","Ni",0.217900326943087
"OTU_316","Ni",0.113034753171568
"OTU_824","Ni",0.294023373752116
"OTU_403","Ni",0.170654250026362
"OTU_561","Ni",0.62601099943264
"OTU_993","Ni",0.157918161574454
"OTU_1052","Ni",0.557666452525671
"OTU_384","Ni",0.641654017788353
"OTU_95","Ni",0.975112473304583
"OTU_472","Ni",0.0656449954635069
"OTU_1","Th",0.163243175877958
"OTU_2","Th",0.241474305758233
"OTU_3","Th",0.167053807534271
"OTU_5","Th",0.986182723922062
"OTU_8","Th",0.222012063146057
"OTU_20","Th",0.286764044289342
"OTU_54","Th",0.0435418040139209
"OTU_12","Th",0.445961784750756
"OTU_14","Th",0.912831047568992
"OTU_22","Th",0.172150743242254
"OTU_23","Th",0.338756352994974
"OTU_27","Th",0.0582168553655881
"OTU_43","Th",0.12717692186312
"OTU_35","Th",0.356709663114195
"OTU_57","Th",0.112928075565784
"OTU_28","Th",0.198190139093762
"OTU_46","Th",0.157202635292416
"OTU_26","Th",0.583761399493633
"OTU_59","Th",0.0403677182008229
"OTU_81","Th",0.0956962916670796
"OTU_119","Th",0.564267617700854
"OTU_49","Th",0.296683154890772
"OTU_13","Th",0.626194438350941
"OTU_42","Th",0.0730051766944247
"OTU_96","Th",0.151544233381427
"OTU_109","Th",0.526209393748503
"OTU_37","Th",0.296683154890772
"OTU_58","Th",0.357506170832494
"OTU_31","Th",0.555853241253779
"OTU_296","Th",0.643282846529756
"OTU_16","Th",0.365444453618022
"OTU_193","Th",0.00936645980542911
"OTU_90","Th",0.237357430951872
"OTU_32","Th",0.384730077401736
"OTU_107","Th",0.0230160748552753
"OTU_47","Th",0.252928131371207
"OTU_105","Th",0.411475649648327
"OTU_73","Th",0.0868211035622161
"OTU_56","Th",0.163243175877958
"OTU_367","Th",0.324972143260715
"OTU_63","Th",0.212712699944826
"OTU_138","Th",0.149000084773922
"OTU_41","Th",0.213399463564191
"OTU_128","Th",0.446399743922614
"OTU_191","Th",0.0287042286725881
"OTU_259","Th",0.116314766132603
"OTU_88","Th",0.145520111079107
"OTU_200","Th",0.316796883074846
"OTU_242","Th",0.910665458377641
"OTU_36","Th",0.705686646059431
"OTU_194","Th",0.256154453019455
"OTU_64","Th",0.503135920144847
"OTU_166","Th",0.225073021819071
"OTU_62","Th",0.227177349819653
"OTU_122","Th",0.497513423922863
"OTU_127","Th",0.877363393927409
"OTU_226","Th",0.0940285733916104
"OTU_149","Th",0.192404381856985
"OTU_38","Th",0.623939164749009
"OTU_241","Th",0.00674817825001886
"OTU_360","Th",0.777686865366958
"OTU_142","Th",0.0880289369992295
"OTU_292","Th",0.576438917265763
"OTU_230","Th",0.264227656516832
"OTU_151","Th",0.98023551878408
"OTU_914","Th",0.456217856807521
"OTU_24","Th",0.273586280852158
"OTU_492","Th",0.588817174166257
"OTU_132","Th",0.233397968110652
"OTU_112","Th",0.951047905228506
"OTU_287","Th",0.523292984895406
"OTU_334","Th",0.294015831855368
"OTU_113","Th",0.276982145049108
"OTU_440","Th",0.0171973321702058
"OTU_39","Th",0.666597536261463
"OTU_306","Th",0.424654071031583
"OTU_493","Th",0.244417162989565
"OTU_545","Th",0.25788922640497
"OTU_133","Th",0.0209023029939841
"OTU_381","Th",0.0557987506499205
"OTU_486","Th",0.423327685706147
"OTU_274","Th",0.0060020471772164
"OTU_422","Th",0.141606533785176
"OTU_581","Th",0.890634490942994
"OTU_101","Th",0.0715852731297126
"OTU_130","Th",0.551254599947923
"OTU_115","Th",0.369881364054566
"OTU_301","Th",0.36777879412874
"OTU_71","Th",0.0231353018157659
"OTU_66","Th",0.708616859897682
"OTU_153","Th",0.0311057477288851
"OTU_121","Th",0.141511470035077
"OTU_266","Th",0.877363393927409
