OTUID	logFC	logCPM	PValue	FDR	level	Kingdom	Phylum	Class	Order	Family	Genus	Species	MeanA	MeanB	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6
ASV_557	0.263	8.38	0.59549218307438	0.83731629752606	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Unassigned	Unassigned	0.027	0.029	0.024	0.022	0.013	0.029	0.01	0.066	0.044	0.034	0.018	0.015	0.024	0.038
ASV_546	-0.209	8.558	0.595588153715821	0.83731629752606	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.027	0.039	0.037	0.039	0.016	0.021	0.021	0.03	0.053	0.024	0.032	0.031	0.04	0.054
ASV_1513	-0.325	6.987	0.59585616461486	0.83731629752606	NotSig	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.006	0.009	0.012	0.006	0.003	0.005	0.008	0	0.006	0.015	0.006	0.003	0.009	0.013
ASV_49	0.229	11.622	0.596279235650565	0.83746368635661	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Lentzea	Lentzea_albida	0.305	0.328	0.29	0.515	0.504	0.133	0.122	0.268	0.403	0.409	0.217	0.142	0.274	0.525
ASV_445	0.223	8.837	0.59762598397381	0.838907514570169	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	Unassigned	0.038	0.041	0.037	0.036	0.031	0.021	0.054	0.049	0.034	0.04	0.02	0.052	0.055	0.044
ASV_938	-0.252	7.912	0.598931880742075	0.839912112042103	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Steroidobacter_denitrificans	0.015	0.023	0.012	0.017	0.016	0.013	0.013	0.019	0.038	0.027	0.015	0.006	0.012	0.041
ASV_193	-0.206	10.523	0.59902927769014	0.839912112042103	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia	Pseudonocardia_kunmingensis	0.122	0.168	0.119	0.229	0.08	0.164	0.049	0.087	0.191	0.214	0.143	0.179	0.164	0.117
ASV_2203	-0.501	6.668	0.599565609433294	0.839912112042103	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Bdellovibrio_bacteriovorus	0.003	0.006	0.012	0	0.005	0	0.003	0	0.003	0	0.003	0.018	0.006	0.003
ASV_1767	0.376	7.087	0.599678099648021	0.839912112042103	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.008	0.008	0.009	0.022	0.013	0	0.005	0	0.009	0.012	0.003	0.003	0.012	0.006
ASV_1510	0.407	6.981	0.599937222887216	0.839912112042103	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.007	0.007	0.006	0.008	0	0.003	0	0.027	0.009	0.003	0.009	0.006	0.003	0.009
ASV_1598	0.305	7.083	0.600500021406199	0.840099842922747	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unassigned	Unassigned	0.008	0.008	0.015	0.006	0.005	0.011	0.005	0.005	0.006	0.009	0.012	0.012	0.003	0.003
ASV_347	0.263	9.043	0.600709690114214	0.840099842922747	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.046	0.049	0.055	0.048	0.104	0.013	0.016	0.041	0.066	0.04	0.02	0.04	0.058	0.07
ASV_1924	-0.489	6.472	0.601404042637231	0.840299271177086	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Actinoplanes	Unassigned	0.002	0.004	0.012	0	0.003	0	0	0	0	0.003	0.006	0.003	0.006	0.006
ASV_2215	-0.454	6.643	0.601490815690589	0.840299271177086	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.003	0.006	0.006	0.003	0.003	0.003	0	0.005	0	0.006	0	0	0.012	0.016
ASV_1192	-0.35	7.106	0.602813332106932	0.84093063673072	NotSig	Bacteria	Verrucomicrobia	Subdivision3	Unassigned	Unassigned	Subdivision3_genera_incertae_sedis	Unassigned	0.007	0.01	0.021	0.003	0	0.005	0	0.011	0.019	0.006	0.009	0.009	0.009	0.009
ASV_1103	-0.266	7.814	0.603439356504518	0.84093063673072	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	Unassigned	0.014	0.021	0.021	0.014	0.008	0.021	0.01	0.008	0.022	0.021	0.006	0.009	0.024	0.044
ASV_2880	-0.512	6.264	0.603535824888326	0.84093063673072	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0.001	0.003	0.006	0	0	0	0	0.003	0	0.003	0.003	0.006	0	0.003
ASV_504	0.278	8.286	0.604315024306174	0.84093063673072	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unassigned	Unassigned	Unassigned	0.025	0.025	0.015	0.025	0.008	0.05	0.021	0.03	0.025	0.009	0.047	0.015	0.033	0.022
ASV_1853	-0.444	7.313	0.604480539318317	0.84093063673072	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus	Tumebacillus_ginsengisoli	0.008	0.013	0.015	0	0.003	0.003	0	0.027	0.009	0.009	0.003	0.018	0.033	0.003
ASV_628	0.34	8.298	0.604527085693539	0.84093063673072	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	0.028	0.025	0.018	0.089	0	0.011	0.016	0.033	0.019	0.04	0.009	0.028	0.036	0.019
ASV_1588	0.324	7.021	0.604602176123512	0.84093063673072	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Unassigned	Unassigned	0.008	0.007	0.021	0.006	0.005	0.005	0.005	0.003	0.006	0.006	0.006	0.003	0.015	0.006
ASV_769	-0.265	7.668	0.604860797495028	0.84093063673072	NotSig	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.012	0.018	0.006	0.017	0.005	0.021	0.013	0.008	0.022	0.009	0.009	0.018	0.027	0.022
ASV_361	0.192	9.043	0.6050601366811	0.84093063673072	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unassigned	Unassigned	0.045	0.049	0.052	0.036	0.049	0.056	0.039	0.036	0.044	0.037	0.053	0.04	0.055	0.066
ASV_1667	0.424	7.204	0.605387462431803	0.84093063673072	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Unassigned	0.009	0.008	0.009	0.003	0.029	0.008	0.003	0.003	0	0.003	0.02	0.015	0.006	0.003
ASV_1872	0.348	7.329	0.60553661833801	0.84093063673072	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Unassigned	0.011	0.01	0.012	0.011	0	0.024	0.008	0.008	0.025	0.009	0.006	0.012	0.009	0
ASV_1201	0.3	7.837	0.606213290006301	0.84093063673072	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Unassigned	Unassigned	0.018	0.017	0.037	0.022	0.01	0.005	0.008	0.025	0.006	0.027	0.035	0.009	0.009	0.013
ASV_1551	0.314	7.073	0.607074953990232	0.84093063673072	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Unassigned	Unassigned	0.008	0.008	0.009	0.008	0	0.003	0.01	0.016	0.009	0.009	0.003	0.009	0.009	0.006
ASV_496	-0.383	8.48	0.607236020609886	0.84093063673072	NotSig	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.026	0.038	0.082	0.053	0.005	0	0	0.016	0.041	0.024	0.038	0.018	0.052	0.057
ASV_1594	-0.495	6.811	0.607308762796846	0.84093063673072	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.004	0.007	0.003	0.008	0	0.013	0	0	0.009	0.003	0.003	0.003	0.024	0
ASV_440	-0.24	8.64	0.608200391795943	0.84093063673072	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Aeromicrobium	Unassigned	0.027	0.041	0.018	0.034	0.042	0.027	0.028	0.016	0.022	0.043	0.032	0.028	0.079	0.041
ASV_2623	0.376	7.084	0.608513266804571	0.84093063673072	NotSig	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobineae_incertae_sedis	Aciditerrimonas	Aciditerrimonas_ferrireducens	0.008	0.008	0.015	0.011	0	0	0.003	0.022	0.013	0.003	0.012	0.006	0.003	0.009
ASV_92	0.312	10.762	0.608617442039478	0.84093063673072	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Actinophytocola	Unassigned	0.172	0.168	0.07	0.305	0.016	0.422	0.028	0.189	0.266	0.088	0.164	0.148	0.222	0.12
ASV_1378	0.385	6.86	0.608786684117438	0.84093063673072	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.006	0.006	0.006	0.003	0.01	0	0.008	0.008	0	0.009	0	0.003	0.012	0.009
ASV_1689	0.366	6.972	0.608829048555415	0.84093063673072	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unassigned	Unassigned	0.007	0.007	0.009	0.003	0.003	0.003	0.013	0.011	0.013	0.009	0.012	0	0.006	0
ASV_28	0.225	12.674	0.608874112097765	0.84093063673072	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinocorallia	Actinocorallia_herbida	0.644	0.657	0.802	0.889	0.151	1.169	0.344	0.506	0.5	0.854	0.454	0.797	0.76	0.576
ASV_2325	-0.194	10.642	0.609014877899335	0.84093063673072	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	0.132	0.183	0.146	0.185	0.164	0.125	0.039	0.131	0.197	0.256	0.187	0.148	0.149	0.161
ASV_839	0.562	7.811	0.609291308603907	0.84093063673072	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Promicromonosporaceae	Promicromonospora	Unassigned	0.018	0.015	0	0	0.003	0	0	0.107	0.022	0.009	0.012	0.006	0.021	0.022
ASV_169	-0.258	9.592	0.611480191529366	0.843509362738622	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unassigned	Unassigned	0.058	0.089	0.104	0.042	0.018	0.032	0.104	0.049	0.169	0.146	0.047	0.074	0.043	0.054
ASV_1625	-0.296	7.197	0.612294555792652	0.844190293790603	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned	0.008	0.011	0.015	0.011	0.005	0.008	0	0.005	0.019	0.003	0.009	0.012	0.006	0.019
ASV_437	0.257	8.659	0.613115952990802	0.844614563890802	NotSig	Bacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.034	0.035	0.012	0.039	0.042	0.053	0.005	0.052	0.044	0.049	0.032	0.028	0.036	0.022
ASV_2178	-0.8	6.551	0.613632382659972	0.844614563890802	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Paenibacillus_terrae	0.003	0.006	0.015	0	0	0	0	0	0.006	0	0	0	0	0.028
ASV_1708	0.35	6.979	0.61380328614699	0.844614563890802	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Unassigned	0.007	0.007	0	0.008	0.003	0.008	0.016	0.005	0.009	0.006	0.006	0.006	0.012	0
ASV_285	-0.207	9.115	0.614109980775092	0.844614563890802	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Steroidobacter_denitrificans	0.043	0.059	0.067	0.048	0.034	0.042	0.013	0.052	0.038	0.064	0.079	0.043	0.055	0.076
ASV_1499	0.406	6.65	0.614206791522414	0.844614563890802	NotSig	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	Gaiella_occulta	0.005	0.004	0.003	0.011	0.003	0.008	0	0.003	0.003	0.006	0.012	0	0	0.003
ASV_2132	0.344	7.328	0.615250335311253	0.84560777156095	NotSig	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter	Conexibacter_arvalis	0.01	0.01	0	0.017	0.016	0.019	0.003	0.008	0.013	0.021	0.009	0	0.012	0.006
ASV_1778	-0.499	6.835	0.615582940980177	0.845623330198239	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unassigned	0.004	0.007	0	0.006	0	0.011	0.008	0	0.003	0.006	0	0.018	0.015	0
ASV_864	0.28	7.342	0.616302996638705	0.845959110620769	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia	Unassigned	0.011	0.011	0.024	0.011	0.005	0.013	0.005	0.005	0.022	0.015	0.009	0.006	0.006	0.006
ASV_283	-0.195	9.168	0.616470202952369	0.845959110620769	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Unassigned	0.045	0.062	0.076	0.076	0.031	0.037	0.023	0.027	0.075	0.046	0.056	0.046	0.076	0.076
ASV_2685	-0.521	6.472	0.616896553345258	0.846014131960542	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter	Unassigned	0.002	0.004	0	0.008	0	0	0.005	0	0.003	0	0.006	0.003	0.012	0
ASV_2176	-0.443	6.923	0.617153166171824	0.846014131960542	NotSig	Bacteria	Acidobacteria	Acidobacteria_Gp10	Unassigned	Unassigned	Gp10	Unassigned	0.005	0.009	0.003	0.02	0.008	0	0	0	0.022	0.006	0.006	0	0.003	0.016
ASV_999	-0.298	7.422	0.61802952596361	0.846099884890455	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	Pedomicrobium_manganicum	0.009	0.014	0.006	0.014	0.003	0.011	0.016	0.005	0.031	0.003	0.018	0.006	0.018	0.009
ASV_21	0.179	12.301	0.618170366136849	0.846099884890455	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Kribbella	Kribbella_catacumbae	0.491	0.52	0.442	1.032	0.514	0.316	0.261	0.383	0.513	0.595	0.456	0.474	0.584	0.5
ASV_1800	-0.844	7.119	0.61818012106548	0.846099884890455	NotSig	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.005	0.011	0	0	0.01	0.019	0	0	0	0	0.064	0	0	0
ASV_937	0.288	7.496	0.619411418041848	0.847007117554243	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Unassigned	Unassigned	0.012	0.013	0.018	0.014	0.021	0.011	0.003	0.008	0.019	0.015	0.009	0.003	0.003	0.028
ASV_2748	-0.472	6.465	0.619486588636747	0.847007117554243	NotSig	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.002	0.004	0.012	0	0	0.003	0	0	0.003	0.009	0	0.003	0.003	0.006
ASV_1821	0.412	6.705	0.620123947628069	0.84722350357883	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unassigned	Unassigned	Unassigned	0.005	0.005	0.006	0.014	0.008	0.003	0	0	0.013	0.006	0	0	0.006	0.003
ASV_1828	-0.331	6.845	0.620855164025941	0.84722350357883	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Steroidobacter_denitrificans	0.005	0.007	0.003	0.008	0.005	0	0.003	0.008	0.006	0.012	0.006	0.012	0	0.006
ASV_1029	-0.331	7.395	0.621210467868497	0.84722350357883	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Unassigned	0.009	0.014	0.006	0.003	0.005	0.024	0.005	0.008	0.016	0.009	0.003	0.009	0.036	0.009
ASV_457	0.286	8.473	0.621731634962723	0.84722350357883	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Nocardioides_jensenii	0.029	0.031	0.015	0.053	0.039	0.021	0.026	0.022	0.031	0.079	0.009	0.009	0.009	0.047
ASV_380	-0.297	8.733	0.6218505181749	0.84722350357883	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Unassigned	0.028	0.044	0.015	0.028	0.018	0.021	0.067	0.019	0.016	0.07	0.018	0.052	0.091	0.016
ASV_2715	-0.478	6.261	0.622454310265181	0.84722350357883	NotSig	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter	Unassigned	0.001	0.003	0	0	0	0	0.003	0.005	0.003	0.006	0	0.003	0	0.003
ASV_375	0.267	8.753	0.622598025299789	0.84722350357883	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Permianibacter	Permianibacter_aggregans	0.034	0.037	0.018	0.017	0.034	0.019	0.091	0.027	0.025	0.046	0.029	0.055	0.03	0.038
ASV_2290	0.304	7.578	0.623197642343174	0.84722350357883	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Nocardioides_panacisoli	0.013	0.013	0.009	0.003	0.016	0.019	0.003	0.03	0.009	0.021	0.003	0.015	0.015	0.016
ASV_2390	-0.547	6.272	0.623378161644597	0.84722350357883	NotSig	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.001	0.003	0.006	0	0.003	0	0	0	0	0	0.003	0.009	0.003	0
ASV_1904	-0.362	6.787	0.62339922012891	0.84722350357883	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Steroidobacter_denitrificans	0.004	0.007	0.006	0	0	0.011	0	0.008	0.003	0.009	0.009	0.003	0.009	0.006
ASV_2540	-0.598	6.391	0.624473493974135	0.84722350357883	NotSig	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Unassigned	Unassigned	Unassigned	0.002	0.004	0.003	0.003	0.005	0	0	0	0.003	0	0	0	0.018	0
ASV_2467	-0.473	6.259	0.624501831564355	0.84722350357883	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	0.001	0.003	0	0	0	0	0.003	0.005	0.006	0.003	0.003	0	0.003	0
ASV_2881	-0.545	6.916	0.624513226853341	0.84722350357883	NotSig	Bacteria	Acidobacteria	Acidobacteria_Gp10	Unassigned	Unassigned	Gp10	Unassigned	0.005	0.009	0	0	0.003	0	0	0.025	0.003	0.018	0.003	0	0.003	0.025
ASV_1685	0.389	6.888	0.624950060416055	0.84722350357883	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	Unassigned	0.007	0.006	0.012	0.011	0.005	0.008	0.003	0	0.016	0.012	0	0	0	0.009
ASV_1157	-0.277	7.38	0.62500149421968	0.84722350357883	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Unassigned	0.009	0.013	0.006	0.006	0.008	0.005	0.016	0.011	0.013	0.006	0.026	0.006	0.015	0.013
ASV_99	0.243	10.607	0.625086846289973	0.84722350357883	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Pseudoduganella	Pseudoduganella_violaceinigra	0.145	0.146	0.137	0.076	0.096	0.212	0.109	0.238	0.078	0.061	0.275	0.24	0.137	0.085
ASV_2554	-0.465	6.786	0.625361039987202	0.84722350357883	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Nocardioides_marinquilinus	0.004	0.007	0	0.014	0	0.008	0	0.003	0	0.015	0.009	0.009	0.006	0
ASV_142	-0.179	10.232	0.625670254932533	0.84722350357883	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	0.099	0.137	0.125	0.134	0.099	0.08	0.036	0.12	0.216	0.095	0.123	0.129	0.146	0.114
ASV_2305	0.48	6.218	0.625760824831781	0.84722350357883	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unassigned	Unassigned	Unassigned	0.002	0.002	0.006	0	0	0.003	0.003	0	0.003	0	0	0.003	0	0.003
ASV_358	0.19	8.776	0.626454225620922	0.847326800766732	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Unassigned	Unassigned	0.036	0.04	0.046	0.02	0.044	0.037	0.034	0.036	0.041	0.037	0.041	0.034	0.033	0.054
ASV_624	-0.231	8.067	0.626634578489747	0.847326800766732	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	0.018	0.026	0.021	0.031	0.005	0.019	0.008	0.025	0.034	0.021	0.023	0.015	0.015	0.047
ASV_1631	0.514	6.486	0.626802918348339	0.847326800766732	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Rudaea	Rudaea_cellulosilytica	0.004	0.003	0.003	0.014	0	0.005	0	0	0.013	0	0	0	0.003	0.003
ASV_837	-0.312	7.508	0.627364385547557	0.847650442895877	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.01	0.015	0.024	0.011	0.013	0.013	0	0	0.013	0.006	0.018	0.025	0.009	0.022
ASV_2524	-0.534	6.384	0.628035459017624	0.848121769181317	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Unassigned	Unassigned	Unassigned	0.002	0.004	0.006	0	0.005	0	0	0	0.003	0	0	0.006	0	0.013
ASV_281	0.186	9.419	0.629021190375786	0.849017319522599	NotSig	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.062	0.067	0.07	0.101	0.023	0.072	0.041	0.063	0.088	0.076	0.035	0.055	0.064	0.082
ASV_1585	0.39	6.852	0.630256900075518	0.849131817449519	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.006	0.006	0.003	0.006	0.003	0	0.01	0.014	0.009	0	0.006	0	0.015	0.003
ASV_2442	0.473	6.217	0.630268398831927	0.849131817449519	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Aquabacterium	Aquabacterium_commune	0.002	0.002	0	0.003	0.005	0.003	0	0	0.003	0.003	0	0	0.003	0
ASV_1345	-0.453	7.127	0.630440473785418	0.849131817449519	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas_aveniformis	0.006	0.01	0	0	0.01	0.003	0.013	0.008	0	0.027	0.003	0.025	0.003	0.003
ASV_418	0.265	8.803	0.630517561383551	0.849131817449519	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Pseudoduganella	Pseudoduganella_violaceinigra	0.038	0.038	0.073	0.025	0.016	0.008	0.057	0.052	0.028	0.021	0.053	0.071	0.03	0.025
ASV_2047	-0.338	6.848	0.630978864366939	0.849131817449519	NotSig	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Unassigned	Unassigned	Unassigned	0.004	0.007	0	0.011	0.003	0.005	0.005	0.003	0	0.009	0.006	0.012	0.003	0.013
ASV_34	-0.223	11.906	0.631041730596983	0.849131817449519	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Kineosporiaceae	Kineosporia	Kineosporia_rhamnosa	0.324	0.449	0.287	0.632	0.249	0.536	0.052	0.191	0.513	0.378	0.407	0.56	0.523	0.313
ASV_2908	-0.371	6.883	0.631786304184059	0.849551466023233	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Unassigned	0.004	0.008	0.003	0	0.008	0.003	0.008	0.005	0.006	0.024	0	0.003	0.006	0.006
ASV_898	0.232	7.626	0.631999152915459	0.849551466023233	NotSig	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	Gaiella_occulta	0.014	0.014	0.009	0.017	0.008	0.019	0.008	0.022	0.016	0.015	0.009	0.018	0.018	0.009
ASV_2245	0.473	6.224	0.632322319797689	0.849551988620479	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.002	0.002	0	0	0	0.005	0.003	0.003	0	0	0	0.003	0.003	0.003
ASV_845	0.286	7.361	0.633530631106248	0.850741133199818	NotSig	Bacteria	Bacteroidetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.01	0.011	0.003	0.008	0.026	0.005	0.005	0.014	0.009	0.009	0.006	0.009	0.018	0.013
ASV_2800	0.308	7.237	0.633958417136591	0.85088146552958	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Ramlibacter_henchirensis	0.009	0.009	0.006	0.003	0.008	0.008	0.016	0.014	0	0.021	0.009	0.006	0.006	0.013
ASV_2860	-0.468	6.469	0.634300993491322	0.850907347028114	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.002	0.004	0	0	0	0.005	0	0.008	0.006	0	0.003	0.009	0	0.006
ASV_1990	0.347	7.871	0.6352524506909	0.851581790903967	NotSig	Bacteria	Acidobacteria	Acidobacteria_Gp10	Unassigned	Unassigned	Gp10	Unassigned	0.016	0.018	0.009	0	0.003	0.016	0.054	0.016	0.041	0.009	0.018	0.012	0.009	0.019
ASV_2422	-0.325	6.837	0.635568073333378	0.851581790903967	NotSig	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.005	0.007	0	0.011	0.003	0.005	0.003	0.005	0.013	0.003	0	0.012	0.009	0.006
ASV_2911	-0.576	6.013	0.635857195734713	0.851581790903967	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Agromyces	Unassigned	0	0.001	0	0.003	0	0	0	0	0	0.006	0	0	0	0
ASV_265	-0.201	9.405	0.636438308583292	0.851581790903967	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Unassigned	Unassigned	0.051	0.075	0.058	0.045	0.067	0.093	0.023	0.022	0.078	0.058	0.085	0.058	0.064	0.104
ASV_588	-0.231	8.716	0.636983116295635	0.851581790903967	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Verrucosispora	Unassigned	0.031	0.043	0.03	0.078	0.021	0.008	0.018	0.033	0.025	0.064	0.053	0.04	0.03	0.047
