ID,Color,Family
KWS_10639__78162,#1f77b4,Siphoviridae
IF_177__237633,#1f77b4,Siphoviridae
KWS_10648__246651,#1f77b4,Siphoviridae
IF_004__32207,#1f77b4,Siphoviridae
IF_007__11272,#1f77b4,Siphoviridae
KWS_10560__286018,#1f77b4,Siphoviridae
KWS_10548__19056,#1f77b4,Siphoviridae
IF_114__265927,#1f77b4,Siphoviridae
KeioHC_13__14311,#1f77b4,Siphoviridae
KWS_10992re__76754,#1f77b4,Siphoviridae
KWS_10642__12076,#1f77b4,Siphoviridae
IF_071__102395,#1f77b4,Siphoviridae
KWS_10997__47543,#1f77b4,Siphoviridae
IF_084__16230,#1f77b4,Siphoviridae
KeioHC_4__6326,#1f77b4,Siphoviridae
KWS_10549__11395,#1f77b4,Siphoviridae
S_6G1__10617,#1f77b4,Siphoviridae
S_7G28__16280,#1f77b4,Siphoviridae
KeioHC_3__39662,#1f77b4,Siphoviridae
IF_041__213587,#1f77b4,Siphoviridae
IF_086__42326,#1f77b4,Siphoviridae
KWS_10551__7571,#1f77b4,Siphoviridae
IF_179__74152,#1f77b4,Siphoviridae
IF_033__180513,#1f77b4,Siphoviridae
IF_085__53210,#1f77b4,Siphoviridae
IF_019__68470,#1f77b4,Siphoviridae
IF_047__132127,#1f77b4,Siphoviridae
KWS_10989__123507,#1f77b4,Siphoviridae
IF_053__51943,#1f77b4,Siphoviridae
S_7G14__212491,#1f77b4,Siphoviridae
IF_025__25148,#1f77b4,Siphoviridae
IF_013__28521,#1f77b4,Siphoviridae
S_7G32__28738,#1f77b4,Siphoviridae
KeioHC_3__48245,#1f77b4,Siphoviridae
IF_095__148567,#1f77b4,Siphoviridae
KeioHC_10__45848,#1f77b4,Siphoviridae
IF_030-2__97030,#1f77b4,Siphoviridae
IF_163__20645,#1f77b4,Siphoviridae
IF_131__77598,#1f77b4,Siphoviridae
KeioHC_2__238453,#1f77b4,Siphoviridae
KWS_11008__98753,#1f77b4,Siphoviridae
IF_148__44529,#1f77b4,Siphoviridae
S_6G6__104964,#1f77b4,Siphoviridae
KWS_10549__38395,#1f77b4,Siphoviridae
KeioHC_119__106857,#1f77b4,Siphoviridae
KWS_10656__72538,#1f77b4,Siphoviridae
IF_151__24671,#1f77b4,Siphoviridae
IF_012__142294,#1f77b4,Siphoviridae
KWS_10636__187844,#1f77b4,Siphoviridae
KWS_10465__79083,#1f77b4,Siphoviridae
S_7G27__155489,#1f77b4,Siphoviridae
IF_097__224867,#1f77b4,Siphoviridae
KWS_10987__102976,#1f77b4,Siphoviridae
IF_163__8258,#1f77b4,Siphoviridae
IF_084__176064,#1f77b4,Siphoviridae
KWS_11008__3879,#1f77b4,Siphoviridae
IF_150__11332,#1f77b4,Siphoviridae
KWS_10636__48807,#1f77b4,Siphoviridae
KeioHC_I2__46130,#1f77b4,Siphoviridae
S_7G45__86087,#1f77b4,Siphoviridae
IF_007__14311,#1f77b4,Siphoviridae
IF_100__38885,#1f77b4,Siphoviridae
IF_019__136617,#1f77b4,Siphoviridae
IF_032-2__283778,#1f77b4,Siphoviridae
KWS_10917__126789,#1f77b4,Siphoviridae
KWS_10996__170045,#1f77b4,Siphoviridae
IF_008__60088,#1f77b4,Siphoviridae
IF_117__78602,#1f77b4,Siphoviridae
IF_154rewa__37814,#1f77b4,Siphoviridae
S_6G15__209578,#1f77b4,Siphoviridae
KeioHC_10__226873,#1f77b4,Siphoviridae
KeioHC_109__34512,#1f77b4,Siphoviridae
S_7G31__6057,#1f77b4,Siphoviridae
IF_011__4541,#1f77b4,Siphoviridae
IF_087-2__144270,#1f77b4,Siphoviridae
S_7G15__139519,#1f77b4,Siphoviridae
KWS_10912__55627,#1f77b4,Siphoviridae
IF_124__43153,#1f77b4,Siphoviridae
S_7G34__224115,#1f77b4,Siphoviridae
S_7G12__55362,#1f77b4,Siphoviridae
KeioHC_I2__28924,#1f77b4,Siphoviridae
IF_077__26858,#1f77b4,Siphoviridae
IF_029__102480,#1f77b4,Siphoviridae
IF_071__82151,#1f77b4,Siphoviridae
KeioHC_13__65135,#1f77b4,Siphoviridae
S_7G31__32792,#1f77b4,Siphoviridae
IF_156__12182,#1f77b4,Siphoviridae
KeioHC_4__222863,#1f77b4,Siphoviridae
KWS_10560__20136,#1f77b4,Siphoviridae
IF_014-2__17551,#1f77b4,Siphoviridae
IF_011__240519,#1f77b4,Siphoviridae
IF_038__23881,#1f77b4,Siphoviridae
S_6G11__21937,#1f77b4,Siphoviridae
KWS_10563__102495,#1f77b4,Siphoviridae
KWS_10477__159621,#1f77b4,Siphoviridae
S_7G16__1679,#1f77b4,Siphoviridae
KWS_10994__196337,#1f77b4,Siphoviridae
IF_028__42067,#1f77b4,Siphoviridae
S_7G8__105715,#1f77b4,Siphoviridae
S_7G45__156495,#1f77b4,Siphoviridae
IF_164re__31484,#1f77b4,Siphoviridae
IF_091__62620,#1f77b4,Siphoviridae
IF_029-2__93621,#1f77b4,Siphoviridae
KWS_10486__73244,#1f77b4,Siphoviridae
KWS_10904__82699,#1f77b4,Siphoviridae
KWS_10466__119175,#1f77b4,Siphoviridae
KWS_11001__209128,#1f77b4,Siphoviridae
KWS_10998__12435,#1f77b4,Siphoviridae
KWS_10997__14986,#1f77b4,Siphoviridae
IF_110__29251,#1f77b4,Siphoviridae
IF_151__144272,#1f77b4,Siphoviridae
S_6G5__52548,#1f77b4,Siphoviridae
IF_068__1069,#1f77b4,Siphoviridae
KWS_11007__52697,#1f77b4,Siphoviridae
KeioHC_121__180817,#1f77b4,Siphoviridae
KWS_10548__108944,#1f77b4,Siphoviridae
S_7G29__69023,#1f77b4,Siphoviridae
KWS_10655__69187,#1f77b4,Siphoviridae
KWS_11000__166234,#1f77b4,Siphoviridae
IF_158__175024,#1f77b4,Siphoviridae
KWS_10893__8093,#1f77b4,Siphoviridae
IF_032-2__78171,#1f77b4,Siphoviridae
IF_092__292815,#1f77b4,Siphoviridae
S_7G7__225732,#1f77b4,Siphoviridae
IF_068-2__52395,#1f77b4,Siphoviridae
KWS_10900__246467,#1f77b4,Siphoviridae
S_7G28__6905,#1f77b4,Siphoviridae
KWS_10463__19055,#1f77b4,Siphoviridae
S_6G11__216448,#1f77b4,Siphoviridae
IF_177__23580,#1f77b4,Siphoviridae
KeioHC_116__224036,#1f77b4,Siphoviridae
KWS_10650__216,#1f77b4,Siphoviridae
IF_061__263994,#1f77b4,Siphoviridae
IF_091__53749,#1f77b4,Siphoviridae
IF_046-2__5426,#1f77b4,Siphoviridae
KeioHC_113__116678,#1f77b4,Siphoviridae
S_7G27__9847,#1f77b4,Siphoviridae
S_7G25__18341,#1f77b4,Siphoviridae
IF_163__106342,#1f77b4,Siphoviridae
KeioHC_14__34928,#1f77b4,Siphoviridae
IF_096__14920,#1f77b4,Siphoviridae
KWS_10648__24329,#1f77b4,Siphoviridae
S_7G15__23160,#1f77b4,Siphoviridae
KWS_10996__230919,#1f77b4,Siphoviridae
KWS_10477__72537,#1f77b4,Siphoviridae
IF_068-2__212395,#1f77b4,Siphoviridae
KWS_10903__69216,#1f77b4,Siphoviridae
IF_072__22201,#1f77b4,Siphoviridae
IF_017__71038,#1f77b4,Siphoviridae
IF_159__6481,#1f77b4,Siphoviridae
S_6G14__89101,#1f77b4,Siphoviridae
IF_099__122944,#1f77b4,Siphoviridae
S_6G2__30145,#1f77b4,Siphoviridae
IF_158__23705,#1f77b4,Siphoviridae
IF_130__141039,#1f77b4,Siphoviridae
IF_067__42067,#1f77b4,Siphoviridae
KWS_10987__186258,#1f77b4,Siphoviridae
IF_050__2661,#1f77b4,Siphoviridae
S_6G3__192672,#1f77b4,Siphoviridae
S_7G22__26019,#1f77b4,Siphoviridae
KWS_10539__25148,#1f77b4,Siphoviridae
S_7G28__75560,#1f77b4,Siphoviridae
KWS_10473__58287,#1f77b4,Siphoviridae
S_7G34__34396,#1f77b4,Siphoviridae
IF_128__240520,#1f77b4,Siphoviridae
S_7G6__89114,#1f77b4,Siphoviridae
S_6G2__99533,#1f77b4,Siphoviridae
KWS_11003__257266,#1f77b4,Siphoviridae
IF_022__20787,#1f77b4,Siphoviridae
IF_012__91505,#1f77b4,Siphoviridae
IF_042-2__23580,#1f77b4,Siphoviridae
KWS_10452__113832,#1f77b4,Siphoviridae
S_7G25__5565,#1f77b4,Siphoviridae
IF_087-3__113453,#1f77b4,Siphoviridae
KeioHC_15__98753,#1f77b4,Siphoviridae
IF_175re__19001,#1f77b4,Siphoviridae
KWS_10631__178360,#1f77b4,Siphoviridae
IF_151__33606,#1f77b4,Siphoviridae
IF_108__27289,#1f77b4,Siphoviridae
KeioHC_K2__14311,#1f77b4,Siphoviridae
S_7G29__226322,#1f77b4,Siphoviridae
IF_083__92135,#1f77b4,Siphoviridae
KeioHC_9__3391,#1f77b4,Siphoviridae
S_6G5__87966,#1f77b4,Siphoviridae
KWS_10896__63548,#1f77b4,Siphoviridae
KWS_10895__269711,#1f77b4,Siphoviridae
IF_087-3__36764,#1f77b4,Siphoviridae
IF_121wa__17850,#1f77b4,Siphoviridae
IF_148__2149,#1f77b4,Siphoviridae
IF_087-2__40317,#1f77b4,Siphoviridae
S_7G40__168817,#1f77b4,Siphoviridae
KeioHC_I2__99792,#1f77b4,Siphoviridae
KWS_10993__73317,#1f77b4,Siphoviridae
S_7G10__31527,#1f77b4,Siphoviridae
IF_121wa__13398,#1f77b4,Siphoviridae
KeioHC_107__159919,#1f77b4,Siphoviridae
S_6G2__81713,#1f77b4,Siphoviridae
S_7G15__234509,#1f77b4,Siphoviridae
KeioHC_110__145191,#1f77b4,Siphoviridae
IF_061-2__20136,#1f77b4,Siphoviridae
IF_164re__23547,#1f77b4,Siphoviridae
S_7G40__115247,#1f77b4,Siphoviridae
KWS_10543__61391,#1f77b4,Siphoviridae
KWS_10641__54567,#1f77b4,Siphoviridae
KWS_10661__118436,#1f77b4,Siphoviridae
IF_003__36890,#1f77b4,Siphoviridae
KeioHC_I2__52697,#1f77b4,Siphoviridae
KWS_10476__183851,#1f77b4,Siphoviridae
IF_049__279686,#1f77b4,Siphoviridae
KWS_10476__267596,#1f77b4,Siphoviridae
KeioHC_121__183748,#1f77b4,Siphoviridae
KWS_10478__39385,#1f77b4,Siphoviridae
S_7G12__172469,#1f77b4,Siphoviridae
IF_012__23612,#1f77b4,Siphoviridae
KWS_10903__27536,#1f77b4,Siphoviridae
IF_086__1912,#1f77b4,Siphoviridae
IF_100-2__16230,#1f77b4,Siphoviridae
IF_047-2__11524,#1f77b4,Siphoviridae
IF_072__103964,#1f77b4,Siphoviridae
S_7G46__38081,#1f77b4,Siphoviridae
IF_003__49777,#1f77b4,Siphoviridae
KWS_10648__95637,#1f77b4,Siphoviridae
S_6G2__72799,#1f77b4,Siphoviridae
KeioHC_15__167902,#1f77b4,Siphoviridae
IF_004__13138,#1f77b4,Siphoviridae
KWS_10567__90993,#1f77b4,Siphoviridae
KWS_10915__129370,#1f77b4,Siphoviridae
KWS_10986__295410,#1f77b4,Siphoviridae
KeioHC_14__109886,#1f77b4,Siphoviridae
KWS_10991__291599,#1f77b4,Siphoviridae
KWS_10637__14991,#1f77b4,Siphoviridae
S_7G20__11272,#1f77b4,Siphoviridae
KeioHC_111__348,#1f77b4,Siphoviridae
KeioHC_112__1596,#1f77b4,Siphoviridae
KWS_10637__41419,#1f77b4,Siphoviridae
IF_092-2__8046,#1f77b4,Siphoviridae
IF_137__96223,#1f77b4,Siphoviridae
S_6G1__51217,#1f77b4,Siphoviridae
KWS_10486__27536,#1f77b4,Siphoviridae
S_6G3__30616,#1f77b4,Siphoviridae
IF_157__155277,#1f77b4,Siphoviridae
IF_042-2__36736,#1f77b4,Siphoviridae
KWS_10476__136617,#1f77b4,Siphoviridae
IF_177__57156,#1f77b4,Siphoviridae
IF_166__19056,#1f77b4,Siphoviridae
IF_126__12871,#1f77b4,Siphoviridae
S_6G2__134962,#1f77b4,Siphoviridae
S_6G16__1974,#1f77b4,Siphoviridae
S_7G38__252090,#1f77b4,Siphoviridae
IF_022__46404,#1f77b4,Siphoviridae
IF_016__18608,#1f77b4,Siphoviridae
S_6G6__99902,#1f77b4,Siphoviridae
IF_111__5565,#1f77b4,Siphoviridae
KWS_10997__166968,#1f77b4,Siphoviridae
IF_046__18191,#1f77b4,Siphoviridae
IF_086-2__23612,#1f77b4,Siphoviridae
IF_162__151965,#1f77b4,Siphoviridae
S_7G3__52757,#1f77b4,Siphoviridae
S_7G33__25634,#1f77b4,Siphoviridae
S_7G20__115247,#1f77b4,Siphoviridae
S_6G7__249670,#1f77b4,Siphoviridae
KeioHC_5__60286,#1f77b4,Siphoviridae
S_7G24__148713,#1f77b4,Siphoviridae
KWS_10784__97659,#1f77b4,Siphoviridae
IF_104__72336,#1f77b4,Siphoviridae
KWS_10476__34263,#1f77b4,Siphoviridae
IF_171__11672,#1f77b4,Siphoviridae
KWS_10562__29251,#1f77b4,Siphoviridae
IF_081__215509,#1f77b4,Siphoviridae
KWS_10452__205480,#1f77b4,Siphoviridae
KWS_10481__21429,#1f77b4,Siphoviridae
KWS_10985__266830,#1f77b4,Siphoviridae
IF_047__137695,#1f77b4,Siphoviridae
IF_188__136780,#1f77b4,Siphoviridae
S_6G10__10174,#1f77b4,Siphoviridae
KWS_10641__5565,#1f77b4,Siphoviridae
KWS_10558__57356,#1f77b4,Siphoviridae
IF_173__59783,#1f77b4,Siphoviridae
KWS_10906__81077,#1f77b4,Siphoviridae
KWS_10653__88030,#1f77b4,Siphoviridae
IF_118__3876,#1f77b4,Siphoviridae
KWS_10651__59783,#1f77b4,Siphoviridae
KWS_10459__131893,#1f77b4,Siphoviridae
IF_022__31070,#1f77b4,Siphoviridae
IF_173__45191,#1f77b4,Siphoviridae
KWS_10647__73164,#1f77b4,Siphoviridae
KWS_10656__9889,#1f77b4,Siphoviridae
S_7G44__17778,#1f77b4,Siphoviridae
IF_012__58397,#1f77b4,Siphoviridae
IF_065-2__186548,#1f77b4,Siphoviridae
KeioHC_I2__18267,#1f77b4,Siphoviridae
KWS_10661__79835,#1f77b4,Siphoviridae
IF_093__256492,#1f77b4,Siphoviridae
S_7G50__1596,#1f77b4,Siphoviridae
KWS_10563__40764,#1f77b4,Siphoviridae
IF_087-3__20645,#1f77b4,Siphoviridae
IF_123__45286,#1f77b4,Siphoviridae
KWS_10997__25846,#1f77b4,Siphoviridae
KWS_10651__42067,#1f77b4,Siphoviridae
S_6G4__152858,#1f77b4,Siphoviridae
S_7G27__140566,#1f77b4,Siphoviridae
IF_025__226522,#1f77b4,Siphoviridae
IF_185__56602,#1f77b4,Siphoviridae
KWS_10984__140823,#1f77b4,Siphoviridae
KWS_10996__220497,#1f77b4,Siphoviridae
IF_079__78690,#1f77b4,Siphoviridae
IF_080__11272,#1f77b4,Siphoviridae
KeioHC_112__38749,#1f77b4,Siphoviridae
IF_092__217808,#1f77b4,Siphoviridae
KeioHC_5__200100,#1f77b4,Siphoviridae
S_7G46__56296,#1f77b4,Siphoviridae
S_7G48__5169,#1f77b4,Siphoviridae
IF_079__178345,#1f77b4,Siphoviridae
IF_028__59783,#1f77b4,Siphoviridae
IF_177__8051,#1f77b4,Siphoviridae
IF_028__171648,#1f77b4,Siphoviridae
IF_017__11445,#1f77b4,Siphoviridae
IF_164re__25328,#1f77b4,Siphoviridae
IF_164re__11395,#1f77b4,Siphoviridae
KeioHC_15__108091,#1f77b4,Siphoviridae
KWS_10656__21429,#1f77b4,Siphoviridae
IF_025__36764,#1f77b4,Siphoviridae
KeioHC_103__18247,#1f77b4,Siphoviridae
KWS_10996__179595,#1f77b4,Siphoviridae
KWS_10633__13573,#1f77b4,Siphoviridae
S_7G10__90278,#1f77b4,Siphoviridae
IF_125__18661,#1f77b4,Siphoviridae
S_7G15__36207,#1f77b4,Siphoviridae
KWS_10452__88926,#1f77b4,Siphoviridae
KeioHC_13__69663,#1f77b4,Siphoviridae
KWS_10558__60274,#1f77b4,Siphoviridae
KeioHC_4__32849,#1f77b4,Siphoviridae
IF_024-2__3042,#1f77b4,Siphoviridae
KeioHC_I2__30869,#1f77b4,Siphoviridae
IF_073-2wa__19056,#1f77b4,Siphoviridae
KWS_10551__30145,#1f77b4,Siphoviridae
IF_087-3__195935,#1f77b4,Siphoviridae
S_6G7__192672,#1f77b4,Siphoviridae
IF_011__22936,#1f77b4,Siphoviridae
KeioHC_101__5169,#1f77b4,Siphoviridae
KWS_10563__168845,#1f77b4,Siphoviridae
S_7G12__82856,#1f77b4,Siphoviridae
IF_030-2__21635,#1f77b4,Siphoviridae
S_6G7__24867,#1f77b4,Siphoviridae
S_7G45__105405,#1f77b4,Siphoviridae
IF_128__34994,#1f77b4,Siphoviridae
S_7G40__180638,#1f77b4,Siphoviridae
KWS_10656__33353,#1f77b4,Siphoviridae
KWS_10984__69109,#1f77b4,Siphoviridae
S_7G14__242089,#1f77b4,Siphoviridae
KWS_10641__107810,#1f77b4,Siphoviridae
KWS_10992re__128566,#1f77b4,Siphoviridae
S_7G38__135563,#1f77b4,Siphoviridae
KeioHC_110__17850,#1f77b4,Siphoviridae
S_7G40__97335,#1f77b4,Siphoviridae
S_7G19__120023,#1f77b4,Siphoviridae
KeioHC_K2__3042,#1f77b4,Siphoviridae
KWS_10464__30869,#1f77b4,Siphoviridae
IF_024-2__32461,#1f77b4,Siphoviridae
S_7G6__68945,#1f77b4,Siphoviridae
S_7G3__288390,#1f77b4,Siphoviridae
IF_110__12070,#1f77b4,Siphoviridae
KWS_10653__166145,#1f77b4,Siphoviridae
IF_074__49922,#1f77b4,Siphoviridae
KeioHC_5__187451,#1f77b4,Siphoviridae
S_6G10__64998,#1f77b4,Siphoviridae
KWS_10897__114060,#1f77b4,Siphoviridae
IF_068-2__27427,#1f77b4,Siphoviridae
IF_099__5903,#1f77b4,Siphoviridae
S_6G5__100737,#1f77b4,Siphoviridae
IF_165__68606,#1f77b4,Siphoviridae
S_7G12__67887,#1f77b4,Siphoviridae
KWS_10548__106804,#1f77b4,Siphoviridae
KWS_10911__17551,#1f77b4,Siphoviridae
KWS_10649__17173,#1f77b4,Siphoviridae
KeioHC_13__26277,#1f77b4,Siphoviridae
IF_165__259901,#1f77b4,Siphoviridae
IF_030-2__53749,#1f77b4,Siphoviridae
S_7G32__48245,#1f77b4,Siphoviridae
S_6G11__144982,#1f77b4,Siphoviridae
KWS_10996__144301,#1f77b4,Siphoviridae
S_7G44__110801,#1f77b4,Siphoviridae
S_6G4__8936,#1f77b4,Siphoviridae
IF_092__214723,#1f77b4,Siphoviridae
KWS_10906__103446,#1f77b4,Siphoviridae
KeioHC_120__41419,#1f77b4,Siphoviridae
IF_015__202078,#1f77b4,Siphoviridae
IF_158__21634,#1f77b4,Siphoviridae
IF_149__14991,#1f77b4,Siphoviridae
KWS_10546__242405,#1f77b4,Siphoviridae
S_6G14__69799,#1f77b4,Siphoviridae
S_6G16__235942,#1f77b4,Siphoviridae
IF_012__279532,#1f77b4,Siphoviridae
IF_013__8806,#1f77b4,Siphoviridae
KWS_10651__133973,#1f77b4,Siphoviridae
IF_004__62362,#1f77b4,Siphoviridae
KWS_10539__11220,#1f77b4,Siphoviridae
S_7G27__149102,#1f77b4,Siphoviridae
IF_008__30830,#1f77b4,Siphoviridae
IF_167__115265,#1f77b4,Siphoviridae
IF_167__11395,#1f77b4,Siphoviridae
S_7G47__41780,#1f77b4,Siphoviridae
IF_041__14424,#1f77b4,Siphoviridae
IF_084__12871,#1f77b4,Siphoviridae
KWS_10539__84599,#1f77b4,Siphoviridae
KWS_10469__145633,#1f77b4,Siphoviridae
KeioHC_120__34744,#1f77b4,Siphoviridae
S_7G43__49880,#1f77b4,Siphoviridae
IF_014-2__14811,#1f77b4,Siphoviridae
KWS_10563__65076,#1f77b4,Siphoviridae
KWS_10784__113123,#1f77b4,Siphoviridae
KWS_10561__179669,#1f77b4,Siphoviridae
IF_019__21429,#1f77b4,Siphoviridae
KeioHC_15__26659,#1f77b4,Siphoviridae
KeioHC_2__37526,#1f77b4,Siphoviridae
KeioHC_7__31344,#1f77b4,Siphoviridae
IF_107__27289,#1f77b4,Siphoviridae
IF_079__38257,#1f77b4,Siphoviridae
IF_150__42191,#1f77b4,Siphoviridae
IF_073-2wa__2211,#1f77b4,Siphoviridae
IF_082__42067,#1f77b4,Siphoviridae
IF_149__90986,#1f77b4,Siphoviridae
KWS_10893__274202,#1f77b4,Siphoviridae
S_7G29__33283,#1f77b4,Siphoviridae
IF_128__21761,#1f77b4,Siphoviridae
S_7G34__166412,#1f77b4,Siphoviridae
IF_046-2__1679,#1f77b4,Siphoviridae
IF_070__66283,#1f77b4,Siphoviridae
KWS_10452__75764,#1f77b4,Siphoviridae
KWS_10989__31344,#1f77b4,Siphoviridae
KWS_10637__118532,#1f77b4,Siphoviridae
IF_100-2__22611,#1f77b4,Siphoviridae
KWS_10638__68116,#1f77b4,Siphoviridae
IF_118__14836,#1f77b4,Siphoviridae
KeioHC_103__19055,#1f77b4,Siphoviridae
IF_067__24534,#1f77b4,Siphoviridae
S_6G1__42191,#1f77b4,Siphoviridae
IF_014-2__224777,#1f77b4,Siphoviridae
KWS_10656__17551,#1f77b4,Siphoviridae
S_7G40__252406,#1f77b4,Siphoviridae
IF_019__107410,#1f77b4,Siphoviridae
KeioHC_K2__15336,#1f77b4,Siphoviridae
IF_082__13138,#1f77b4,Siphoviridae
IF_132__25986,#1f77b4,Siphoviridae
IF_019__180988,#1f77b4,Siphoviridae
S_7G24__10617,#1f77b4,Siphoviridae
IF_097__112112,#1f77b4,Siphoviridae
IF_014-2__123464,#1f77b4,Siphoviridae
S_7G19__76241,#1f77b4,Siphoviridae
KWS_10559__14811,#1f77b4,Siphoviridae
S_7G20__118093,#1f77b4,Siphoviridae
IF_008__3116,#1f77b4,Siphoviridae
S_7G8__12871,#1f77b4,Siphoviridae
S_7G30__39669,#1f77b4,Siphoviridae
KWS_10915__12871,#1f77b4,Siphoviridae
IF_62-2__17970,#1f77b4,Siphoviridae
IF_025__192666,#1f77b4,Siphoviridae
KWS_10894__96675,#1f77b4,Siphoviridae
IF_065__11059,#1f77b4,Siphoviridae
KWS_10988__284783,#1f77b4,Siphoviridae
KeioHC_106__23612,#1f77b4,Siphoviridae
IF_187__62023,#1f77b4,Siphoviridae
KWS_10641__88163,#1f77b4,Siphoviridae
S_7G29__92964,#1f77b4,Siphoviridae
KeioHC_15__38139,#1f77b4,Siphoviridae
S_7G28__185836,#1f77b4,Siphoviridae
S_7G33__45987,#1f77b4,Siphoviridae
IF_050-2__30145,#1f77b4,Siphoviridae
KWS_10546__242068,#1f77b4,Siphoviridae
KWS_10656__58612,#1f77b4,Siphoviridae
S_6G16__142574,#1f77b4,Siphoviridae
KWS_11004__41699,#1f77b4,Siphoviridae
S_7G8__17970,#1f77b4,Siphoviridae
IF_022__29,#1f77b4,Siphoviridae
KWS_10452__84409,#1f77b4,Siphoviridae
KWS_10486__59988,#1f77b4,Siphoviridae
S_7G43__65484,#1f77b4,Siphoviridae
KeioHC_15__87080,#1f77b4,Siphoviridae
KWS_11009__52900,#1f77b4,Siphoviridae
IF_100-2__69201,#1f77b4,Siphoviridae
S_6G2__65135,#1f77b4,Siphoviridae
IF_012__31556,#1f77b4,Siphoviridae
S_7G24__104790,#1f77b4,Siphoviridae
IF_002-2re__70574,#1f77b4,Siphoviridae
S_7G21__9615,#1f77b4,Siphoviridae
S_7G31__25308,#1f77b4,Siphoviridae
KWS_11007__11220,#1f77b4,Siphoviridae
IF_104__229968,#1f77b4,Siphoviridae
KWS_10993__26077,#1f77b4,Siphoviridae
IF_185__63289,#1f77b4,Siphoviridae
S_6G15__290353,#1f77b4,Siphoviridae
KWS_10911__23252,#1f77b4,Siphoviridae
KWS_10646__99533,#1f77b4,Siphoviridae
IF_025__112429,#1f77b4,Siphoviridae
IF_012__18553,#1f77b4,Siphoviridae
IF_137__99960,#1f77b4,Siphoviridae
S_6G2__17062,#1f77b4,Siphoviridae
IF_149__39798,#1f77b4,Siphoviridae
S_7G40__178335,#1f77b4,Siphoviridae
IF_107__91763,#1f77b4,Siphoviridae
IF_050-2__17551,#1f77b4,Siphoviridae
KWS_10552__14311,#1f77b4,Siphoviridae
IF_014-2__30145,#1f77b4,Siphoviridae
S_7G26__87656,#1f77b4,Siphoviridae
IF_050__118995,#1f77b4,Siphoviridae
IF_086-2__39943,#1f77b4,Siphoviridae
KeioHC_10__200041,#1f77b4,Siphoviridae
IF_064__71929,#1f77b4,Siphoviridae
IF_179__102010,#1f77b4,Siphoviridae
KeioHC_U__61391,#1f77b4,Siphoviridae
IF_166__39798,#1f77b4,Siphoviridae
KWS_10903__24719,#1f77b4,Siphoviridae
S_7G30__40056,#1f77b4,Siphoviridae
IF_047__150596,#1f77b4,Siphoviridae
IF_182__8698,#1f77b4,Siphoviridae
IF_046__102321,#1f77b4,Siphoviridae
S_7G31__92425,#1f77b4,Siphoviridae
IF_114__261173,#1f77b4,Siphoviridae
IF_077__202285,#1f77b4,Siphoviridae
IF_149__237546,#1f77b4,Siphoviridae
IF_101__211061,#1f77b4,Siphoviridae
S_7G50__52769,#1f77b4,Siphoviridae
IF_101__19056,#1f77b4,Siphoviridae
IF_085__14811,#1f77b4,Siphoviridae
IF_082__62620,#1f77b4,Siphoviridae
KeioHC_102__21429,#1f77b4,Siphoviridae
S_6G15__52900,#1f77b4,Siphoviridae
IF_025__130222,#1f77b4,Siphoviridae
IF_024-2__18346,#1f77b4,Siphoviridae
IF_081__11758,#1f77b4,Siphoviridae
IF_182__133020,#1f77b4,Siphoviridae
S_7G31__44163,#1f77b4,Siphoviridae
IF_158__210139,#1f77b4,Siphoviridae
IF_116__32130,#1f77b4,Siphoviridae
KWS_10991__57156,#1f77b4,Siphoviridae
IF_025__56296,#1f77b4,Siphoviridae
IF_030-2__14414,#1f77b4,Siphoviridae
S_7G5__19209,#1f77b4,Siphoviridae
IF_081__141535,#1f77b4,Siphoviridae
IF_158__112882,#1f77b4,Siphoviridae
S_7G49__175980,#1f77b4,Siphoviridae
IF_099__80344,#1f77b4,Siphoviridae
IF_068-2__38278,#1f77b4,Siphoviridae
KWS_10549__188636,#1f77b4,Siphoviridae
KWS_10473__42191,#1f77b4,Siphoviridae
IF_042__27055,#1f77b4,Siphoviridae
S_7G33__251546,#1f77b4,Siphoviridae
KWS_10984__205757,#1f77b4,Siphoviridae
IF_065__215457,#1f77b4,Siphoviridae
IF_002-2re__k141_103215,#1f77b4,Siphoviridae
IF_002-2re__k141_88527,#1f77b4,Siphoviridae
IF_002__k141_9663,#1f77b4,Siphoviridae
IF_003__k141_33989,#1f77b4,Siphoviridae
IF_007__k141_20119,#1f77b4,Siphoviridae
IF_007__k141_78052,#1f77b4,Siphoviridae
IF_007__k141_120179,#1f77b4,Siphoviridae
IF_008__k141_43146,#1f77b4,Siphoviridae
IF_009__k141_75156,#1f77b4,Siphoviridae
IF_009__k141_109256,#1f77b4,Siphoviridae
IF_011__k141_81722,#1f77b4,Siphoviridae
IF_012__k141_17305,#1f77b4,Siphoviridae
IF_012__k141_132654,#1f77b4,Siphoviridae
IF_012__k141_104698,#1f77b4,Siphoviridae
IF_014-2__k141_46135,#1f77b4,Siphoviridae
IF_014-2__k141_24604,#1f77b4,Siphoviridae
IF_019__k141_130686,#1f77b4,Siphoviridae
IF_020-2__k141_77793,#1f77b4,Siphoviridae
IF_022__k141_513,#1f77b4,Siphoviridae
IF_022__k141_29355,#1f77b4,Siphoviridae
IF_022__k141_71737,#1f77b4,Siphoviridae
IF_022__k141_58544,#1f77b4,Siphoviridae
IF_022__k141_79891,#1f77b4,Siphoviridae
IF_022__k141_94209,#1f77b4,Siphoviridae
IF_025__k141_2344,#1f77b4,Siphoviridae
